n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,3,638,3618,5744,3.0898641708425556,3.649452269170573
10000,0.0005,2,3,638,3617,5745,3.0900736826799746,3.647335423197486
10000,0.0005,2,3,638,3616,5746,3.0902832384218017,3.647335423197486
10000,0.0005,2,3,638,3615,5747,3.0904928380864423,3.647335423197486
10000,0.0005,2,3,638,3614,5748,3.090702481692312,3.647335423197486
10000,0.0005,2,3,638,3613,5749,3.0909121692578396,3.647335423197486
10000,0.0005,2,3,638,3612,5750,3.091121900801464,3.647335423197486
10000,0.0005,2,3,638,3611,5751,3.091331676341636,3.647335423197486
10000,0.0005,2,3,638,3610,5752,3.0915414958968186,3.647335423197486
10000,0.0005,2,3,638,3609,5753,3.0917513594854857,3.647335423197486
10000,0.0005,2,3,638,3608,5754,3.091961267126124,3.647335423197486
10000,0.0005,2,3,638,3607,5755,3.09217121883723,3.647335423197486
10000,0.0005,2,3,638,3606,5756,3.092381214637314,3.647335423197486
10000,0.0005,2,3,638,3605,5757,3.092591254544897,3.647335423197486
10000,0.0005,2,3,638,3604,5758,3.0928013385785103,3.647335423197486
10000,0.0005,2,3,638,3603,5759,3.093011466756699,3.647335423197486
10000,0.0005,2,3,637,3604,5759,3.0932216390980187,3.647335423197486
10000,0.0005,2,3,637,3603,5760,3.093431988277657,3.6389324960753475
10000,0.0005,2,3,637,3603,5760,3.093642381713382,3.6389324960753475
10000,0.0005,2,3,637,3602,5761,3.0938529967091695,3.6389324960753475
10000,0.0005,2,3,637,3601,5762,3.0940636560729784,3.6389324960753475
10000,0.0005,2,3,637,3600,5763,3.094274359823505,3.6389324960753475
10000,0.0005,2,3,637,3599,5764,3.094485107979459,3.6389324960753475
10000,0.0005,2,3,637,3598,5765,3.09469590055956,3.6389324960753475
10000,0.0005,2,3,637,3597,5766,3.094906737582541,3.6389324960753475
10000,0.0005,2,3,637,3596,5767,3.095117619067147,3.6389324960753475
10000,0.0005,2,3,637,3595,5768,3.0953285450321335,3.6389324960753475
10000,0.0005,2,3,637,3594,5769,3.0955395154962684,3.6389324960753475
10000,0.0005,2,3,637,3593,5770,3.095750753350092,3.6389324960753475
10000,0.0005,2,3,637,3592,5771,3.095962035834774,3.6389324960753475
10000,0.0005,2,3,636,3593,5771,3.096173362969178,3.6389324960753475
10000,0.0005,2,3,636,3592,5772,3.0963844224879624,3.638364779874228
10000,0.0005,2,3,636,3591,5773,3.096595526562271,3.638364779874228
10000,0.0005,2,3,636,3590,5774,3.0968066752109196,3.638364779874228
10000,0.0005,2,3,636,3589,5775,3.097018091701406,3.638364779874228
10000,0.0005,2,3,636,3588,5776,3.097229552898276,3.638364779874228
10000,0.0005,2,3,636,3588,5776,3.0974410588204417,3.638364779874228
10000,0.0005,2,3,636,3587,5777,3.0976527886531753,3.638364779874228
10000,0.0005,2,3,636,3586,5778,3.0978645633249244,3.638364779874228
10000,0.0005,2,3,636,3585,5779,3.098076382854685,3.638364779874228
10000,0.0005,2,3,636,3584,5780,3.098288247261465,3.638364779874228
10000,0.0005,2,3,636,3583,5781,3.0985001565642833,3.638364779874228
10000,0.0005,2,3,636,3582,5782,3.0987121107821722,3.638364779874228
10000,0.0005,2,3,636,3581,5783,3.0989241099341758,3.638364779874228
10000,0.0005,2,3,636,3580,5784,3.09913615403935,3.638364779874228
10000,0.0005,2,3,636,3579,5785,3.0993482431167623,3.638364779874228
10000,0.0005,2,3,636,3578,5786,3.099560377185494,3.638364779874228
10000,0.0005,2,3,636,3578,5786,3.0997725562646368,3.638364779874228
10000,0.0005,2,3,636,3577,5787,3.0999847353437797,3.638364779874228
10000,0.0005,2,3,636,3576,5788,3.1001969594524383,3.638364779874228
10000,0.0005,2,3,636,3575,5789,3.10040922860973,3.638364779874228
10000,0.0005,2,3,636,3574,5790,3.1006215428347828,3.638364779874228
10000,0.0005,2,3,636,3573,5791,3.1008339021467384,3.638364779874228
10000,0.0005,2,3,636,3572,5792,3.10104630656475,3.638364779874228
10000,0.0005,2,3,636,3571,5793,3.101258756107984,3.638364779874228
10000,0.0005,2,3,636,3570,5794,3.101471250795617,3.638364779874228
10000,0.0005,2,3,636,3569,5795,3.101683790646839,3.638364779874228
10000,0.0005,2,3,635,3570,5795,3.1018963756808526,3.638364779874228
10000,0.0005,2,3,635,3570,5795,3.1021091416382993,3.6393700787401535
10000,0.0005,2,3,635,3569,5796,3.1023221341835603,3.6393700787401535
10000,0.0005,2,3,635,3568,5797,3.1025351721043104,3.6393700787401535
10000,0.0005,2,3,635,3567,5798,3.1027482554198866,3.6393700787401535
10000,0.0005,2,3,635,3567,5798,3.1029613841496393,3.6393700787401535
10000,0.0005,2,3,635,3566,5799,3.103174512879392,3.6393700787401535
10000,0.0005,2,3,634,3567,5799,3.1033876870426833,3.6393700787401535
10000,0.0005,2,3,634,3566,5800,3.1036010431339998,3.637223974763389
10000,0.0005,2,3,634,3565,5801,3.103814444755852,3.637223974763389
10000,0.0005,2,3,634,3564,5802,3.104027891927677,3.637223974763389
10000,0.0005,2,3,634,3563,5803,3.104241384668924,3.637223974763389
10000,0.0005,2,3,633,3564,5803,3.104454922999054,3.637223974763389
10000,0.0005,2,3,633,3563,5804,3.104668643879584,3.6398104265402997
10000,0.0005,2,3,633,3562,5805,3.104882410446493,3.6398104265402997
10000,0.0005,2,3,633,3561,5806,3.1050962227193177,3.6398104265402997
10000,0.0005,2,3,633,3561,5806,3.105310080717607,3.6398104265402997
10000,0.0005,2,3,633,3560,5807,3.1055241676368963,3.6398104265402997
10000,0.0005,2,3,633,3559,5808,3.1057383003992087,3.6398104265402997
10000,0.0005,2,3,633,3558,5809,3.105952479024182,3.6398104265402997
10000,0.0005,2,3,633,3557,5810,3.1061667035314655,3.6398104265402997
10000,0.0005,2,3,633,3556,5811,3.106380973940722,3.6398104265402997
10000,0.0005,2,3,633,3555,5812,3.1065952902716263,3.6398104265402997
10000,0.0005,2,3,633,3554,5813,3.106809652543866,3.6398104265402997
10000,0.0005,2,3,632,3555,5813,3.1070240607771424,3.6398104265402997
10000,0.0005,2,3,632,3554,5814,3.107238883548356,3.6344936708860596
10000,0.0005,2,3,632,3554,5814,3.1074537524783086,3.6344936708860596
10000,0.0005,2,3,631,3555,5814,3.1076688524998186,3.6344936708860596
10000,0.0005,2,3,631,3554,5815,3.107884137752779,3.632329635499205
10000,0.0005,2,3,631,3553,5816,3.1080994693634594,3.632329635499205
10000,0.0005,2,3,631,3552,5817,3.108314847351829,3.632329635499205
10000,0.0005,2,3,631,3551,5818,3.1085302717378696,3.632329635499205
10000,0.0005,2,3,631,3550,5819,3.108745974930277,3.632329635499205
10000,0.0005,2,3,631,3549,5820,3.1089617246605896,3.632329635499205
10000,0.0005,2,3,631,3548,5821,3.1091775209488937,3.632329635499205
10000,0.0005,2,3,631,3548,5821,3.109393363815287,3.632329635499205
10000,0.0005,2,3,631,3547,5822,3.1096094398740597,3.632329635499205
10000,0.0005,2,3,631,3546,5823,3.109825562631786,3.632329635499205
10000,0.0005,2,3,631,3545,5824,3.1100417321086558,3.632329635499205
10000,0.0005,2,3,631,3544,5825,3.110257948324872,3.632329635499205
10000,0.0005,2,3,631,3543,5826,3.1104742113006503,3.632329635499205
10000,0.0005,2,3,631,3543,5826,3.1106905210562203,3.632329635499205
10000,0.0005,2,3,631,3542,5827,3.110907065014644,3.632329635499205
10000,0.0005,2,3,631,3541,5828,3.11112365587451,3.632329635499205
10000,0.0005,2,3,631,3540,5829,3.1113405285702376,3.632329635499205
10000,0.0005,2,3,631,3539,5830,3.111557448309934,3.632329635499205
10000,0.0005,2,3,631,3538,5831,3.111774415114013,3.632329635499205
10000,0.0005,2,3,631,3537,5832,3.111991429002902,3.632329635499205
10000,0.0005,2,3,631,3536,5833,3.112208489997041,3.632329635499205
10000,0.0005,2,3,630,3537,5833,3.112425598116885,3.632329635499205
10000,0.0005,2,3,630,3536,5834,3.112642894944351,3.636507936507925
10000,0.0005,2,3,630,3535,5835,3.1128602389999913,3.636507936507925
10000,0.0005,2,3,630,3534,5836,3.113077630304339,3.636507936507925
10000,0.0005,2,3,630,3533,5837,3.113295305532898,3.636507936507925
10000,0.0005,2,3,630,3532,5838,3.113513028154278,3.636507936507925
10000,0.0005,2,3,630,3532,5838,3.1137307981891214,3.636507936507925
10000,0.0005,2,3,630,3531,5839,3.1139488056013733,3.636507936507925
10000,0.0005,2,3,630,3530,5840,3.1141668605512205,3.636507936507925
10000,0.0005,2,3,630,3529,5841,3.114384963059399,3.636507936507925
10000,0.0005,2,3,630,3528,5842,3.1146031131466594,3.636507936507925
10000,0.0005,2,3,630,3528,5842,3.114821310833764,3.636507936507925
10000,0.0005,2,3,630,3527,5843,3.1150397468320166,3.636507936507925
10000,0.0005,2,3,630,3526,5844,3.1152582305549794,3.636507936507925
10000,0.0005,2,3,630,3525,5845,3.115476762023511,3.636507936507925
10000,0.0005,2,3,630,3525,5845,3.115695341258484,3.636507936507925
10000,0.0005,2,3,630,3524,5846,3.1159141596392277,3.636507936507925
10000,0.0005,2,3,630,3523,5847,3.1161332656865546,3.636507936507925
10000,0.0005,2,3,630,3522,5848,3.1163526601578138,3.636507936507925
10000,0.0005,2,3,630,3521,5849,3.1165721027735698,3.636507936507925
10000,0.0005,2,3,629,3522,5849,3.116791593554957,3.636507936507925
10000,0.0005,2,3,629,3521,5850,3.117011277210493,3.6295707472177883
10000,0.0005,2,3,629,3520,5851,3.117231009137542,3.6295707472177883
10000,0.0005,2,3,629,3519,5852,3.1174507893573224,3.6295707472177883
10000,0.0005,2,3,629,3519,5852,3.1176706178910663,3.6295707472177883
10000,0.0005,2,3,629,3519,5852,3.1178906883136013,3.6295707472177883
10000,0.0005,2,3,629,3518,5853,3.1181107587361363,3.6295707472177883
10000,0.0005,2,3,629,3518,5853,3.118330877600323,3.6295707472177883
10000,0.0005,2,3,629,3517,5854,3.118551238993007,3.6295707472177883
10000,0.0005,2,3,629,3516,5855,3.118771648955537,3.6295707472177883
10000,0.0005,2,3,629,3515,5856,3.118992107509329,3.6295707472177883
10000,0.0005,2,3,629,3514,5857,3.1192126146758117,3.6295707472177883
10000,0.0005,2,3,629,3513,5858,3.1194331704764293,3.6295707472177883
10000,0.0005,2,3,629,3512,5859,3.1196540185329664,3.6295707472177883
10000,0.0005,2,3,629,3511,5860,3.1198749153741416,3.6295707472177883
10000,0.0005,2,3,629,3510,5861,3.1200958610215124,3.6295707472177883
10000,0.0005,2,3,628,3511,5861,3.1203168554966503,3.6295707472177883
10000,0.0005,2,3,628,3510,5862,3.1205380454988623,3.627388535031865
10000,0.0005,2,3,628,3509,5863,3.1207592844369154,3.627388535031865
10000,0.0005,2,3,627,3510,5863,3.1209805723324675,3.627388535031865
10000,0.0005,2,3,627,3509,5864,3.121202056274882,3.629984051036686
10000,0.0005,2,3,627,3508,5865,3.1214238349397743,3.629984051036686
10000,0.0005,2,3,627,3507,5866,3.121645662801354,3.629984051036686
10000,0.0005,2,3,627,3506,5867,3.1218675398814515,3.629984051036686
10000,0.0005,2,3,627,3505,5868,3.122089466201913,3.629984051036686
10000,0.0005,2,3,627,3504,5869,3.122311441784599,3.629984051036686
10000,0.0005,2,3,627,3503,5870,3.122533466651384,3.629984051036686
10000,0.0005,2,3,626,3504,5870,3.1227557876829537,3.629984051036686
10000,0.0005,2,3,626,3503,5871,3.1229780592988683,3.629392971246002
10000,0.0005,2,3,626,3502,5872,3.123200380330438,3.629392971246002
10000,0.0005,2,3,626,3501,5873,3.1234227507996395,3.629392971246002
10000,0.0005,2,3,626,3500,5874,3.123645170728465,3.629392971246002
10000,0.0005,2,3,626,3499,5875,3.123867640138921,3.629392971246002
10000,0.0005,2,3,626,3499,5875,3.124090159053029,3.629392971246002
10000,0.0005,2,3,626,3498,5876,3.1243126779671364,3.629392971246002
10000,0.0005,2,3,626,3497,5877,3.124535494366423,3.629392971246002
10000,0.0005,2,3,626,3496,5878,3.1247583604239226,3.629392971246002
10000,0.0005,2,3,626,3495,5879,3.124981276161774,3.629392971246002
10000,0.0005,2,3,626,3494,5880,3.125204241602131,3.629392971246002
10000,0.0005,2,3,626,3493,5881,3.125427256767162,3.629392971246002
10000,0.0005,2,3,626,3492,5882,3.125650321679051,3.629392971246002
10000,0.0005,2,3,626,3491,5883,3.1258736855387785,3.629392971246002
10000,0.0005,2,3,625,3492,5883,3.126097099301066,3.629392971246002
10000,0.0005,2,3,625,3491,5884,3.1263204631607935,3.6256000000000035
10000,0.0005,2,3,625,3490,5885,3.126543876923081,3.6256000000000035
10000,0.0005,2,3,625,3489,5886,3.126767340610232,3.6256000000000035
10000,0.0005,2,3,625,3488,5887,3.1269908542445637,3.6256000000000035
10000,0.0005,2,3,625,3487,5888,3.127214417848409,3.6256000000000035
10000,0.0005,2,3,625,3486,5889,3.127438031444116,3.6256000000000035
10000,0.0005,2,3,624,3487,5889,3.1276616950540466,3.6256000000000035
10000,0.0005,2,3,624,3486,5890,3.1278853086497533,3.6250000000000204
10000,0.0005,2,3,624,3486,5890,3.128108972259684,3.6250000000000204
10000,0.0005,2,3,624,3485,5891,3.1283328862767013,3.6250000000000204
10000,0.0005,2,3,623,3486,5891,3.128556850442435,3.6250000000000204
10000,0.0005,2,3,623,3486,5891,3.128780764459452,3.619582664526491
10000,0.0005,2,3,623,3485,5892,3.129004929444881,3.619582664526491
10000,0.0005,2,3,623,3485,5892,3.129229144691518,3.619582664526491
10000,0.0005,2,3,623,3484,5893,3.1294536115826515,3.619582664526491
10000,0.0005,2,3,623,3484,5893,3.1296781288704825,3.619582664526491
10000,0.0005,2,3,623,3483,5894,3.1299026461583135,3.619582664526491
10000,0.0005,2,3,623,3482,5895,3.130127213865477,3.619582664526491
10000,0.0005,2,3,623,3481,5896,3.130352084564825,3.619582664526491
10000,0.0005,2,3,623,3480,5897,3.1305772590750705,3.619582664526491
10000,0.0005,2,3,623,3479,5898,3.1308024843002955,3.619582664526491
10000,0.0005,2,3,623,3478,5899,3.13102776026335,3.619582664526491
10000,0.0005,2,3,623,3477,5900,3.1312530869870994,3.619582664526491
10000,0.0005,2,3,623,3476,5901,3.1314784644944242,3.619582664526491
10000,0.0005,2,3,623,3475,5902,3.1317038928082206,3.619582664526491
10000,0.0005,2,3,622,3476,5902,3.1319293719514,3.619582664526491
10000,0.0005,2,3,622,3475,5903,3.1321550546415375,3.6221864951768477
10000,0.0005,2,3,622,3474,5904,3.132380788275849,3.6221864951768477
10000,0.0005,2,3,622,3473,5905,3.1326065728773393,3.6221864951768477
10000,0.0005,2,3,622,3472,5906,3.1328324084690284,3.6221864951768477
10000,0.0005,2,3,622,3471,5907,3.133058295073953,3.6221864951768477
10000,0.0005,2,3,622,3470,5908,3.1332842327151638,3.6221864951768477
10000,0.0005,2,3,622,3469,5909,3.1335102214157287,3.6221864951768477
10000,0.0005,2,3,622,3468,5910,3.1337362611987305,3.6221864951768477
10000,0.0005,2,3,622,3467,5911,3.1339623520872677,3.6221864951768477
10000,0.0005,2,3,622,3467,5911,3.1341884941044547,3.6221864951768477
10000,0.0005,2,3,622,3467,5911,3.134414892112152,3.6221864951768477
10000,0.0005,2,3,622,3466,5912,3.134641546690575,3.6221864951768477
10000,0.0005,2,3,622,3465,5913,3.1348682526529417,3.6221864951768477
10000,0.0005,2,3,622,3464,5914,3.1350950100225563,3.6221864951768477
10000,0.0005,2,3,622,3463,5915,3.135321818822738,3.6221864951768477
10000,0.0005,2,3,622,3462,5916,3.1355486790768214,3.6221864951768477
10000,0.0005,2,3,622,3461,5917,3.135775590808158,3.6221864951768477
10000,0.0005,2,3,622,3460,5918,3.1360025540401146,3.6221864951768477
10000,0.0005,2,3,622,3459,5919,3.136229568796074,3.6221864951768477
10000,0.0005,2,3,622,3458,5920,3.1364566350994347,3.6221864951768477
10000,0.0005,2,3,622,3458,5920,3.1366837529736116,3.6221864951768477
10000,0.0005,2,3,622,3457,5921,3.1369108708477884,3.6221864951768477
10000,0.0005,2,3,621,3458,5921,3.137138040316212,3.6221864951768477
10000,0.0005,2,3,621,3457,5922,3.137365416396248,3.6215780998389824
10000,0.0005,2,3,621,3456,5923,3.137592844187924,3.6215780998389824
10000,0.0005,2,3,621,3455,5924,3.1378203237147666,3.6215780998389824
10000,0.0005,2,3,621,3454,5925,3.1380478550003184,3.6215780998389824
10000,0.0005,2,3,621,3453,5926,3.138275438068138,3.6215780998389824
10000,0.0005,2,3,621,3452,5927,3.1385033323252025,3.6215780998389824
10000,0.0005,2,3,621,3451,5928,3.1387315386236962,3.6215780998389824
10000,0.0005,2,3,621,3450,5929,3.138959797012192,3.6215780998389824
10000,0.0005,2,3,621,3449,5930,3.139188107514475,3.6215780998389824
10000,0.0005,2,3,621,3448,5931,3.139416470154347,3.6215780998389824
10000,0.0005,2,3,621,3448,5931,3.139644884955626,3.6215780998389824
10000,0.0005,2,3,621,3447,5932,3.139873299756905,3.6215780998389824
10000,0.0005,2,3,621,3446,5933,3.1401017667434257,3.6215780998389824
10000,0.0005,2,3,621,3445,5934,3.1403302859390383,3.6215780998389824
10000,0.0005,2,3,621,3444,5935,3.1405588573676098,3.6215780998389824
10000,0.0005,2,3,621,3443,5936,3.1407874810530236,3.6215780998389824
10000,0.0005,2,3,621,3442,5937,3.1410161570191795,3.6215780998389824
10000,0.0005,2,3,621,3441,5938,3.1412448852899937,3.6215780998389824
10000,0.0005,2,3,621,3440,5939,3.1414736658893987,3.6215780998389824
10000,0.0005,2,3,621,3439,5940,3.141702498841344,3.6215780998389824
10000,0.0005,2,3,621,3438,5941,3.1419313841697942,3.6215780998389824
10000,0.0005,2,3,621,3437,5942,3.142160321898732,3.6215780998389824
10000,0.0005,2,3,621,3436,5943,3.1423893120521558,3.6215780998389824
10000,0.0005,2,3,621,3435,5944,3.1426183546540796,3.6215780998389824
10000,0.0005,2,3,620,3436,5944,3.1428474497285355,3.6215780998389824
10000,0.0005,2,3,620,3436,5944,3.1430767549337637,3.6209677419354973
10000,0.0005,2,3,620,3435,5945,3.143306060138992,3.6209677419354973
10000,0.0005,2,3,619,3436,5945,3.1435354179371573,3.6209677419354973
10000,0.0005,2,3,619,3435,5946,3.1437649863485437,3.625201938610664
10000,0.0005,2,3,619,3434,5947,3.143994607473687,3.625201938610664
10000,0.0005,2,3,619,3433,5948,3.1442242813368013,3.625201938610664
10000,0.0005,2,3,619,3432,5949,3.1444540079621173,3.625201938610664
10000,0.0005,2,3,619,3431,5950,3.1446837873738818,3.625201938610664
10000,0.0005,2,3,619,3430,5951,3.1449136195963594,3.625201938610664
10000,0.0005,2,3,618,3431,5951,3.1451435046538307,3.625201938610664
10000,0.0005,2,3,618,3430,5952,3.14537360129442,3.6213592233009795
10000,0.0005,2,3,618,3429,5953,3.145603750891658,3.6213592233009795
10000,0.0005,2,3,618,3428,5954,3.145833953469927,3.6213592233009795
10000,0.0005,2,3,618,3427,5955,3.146064209053625,3.6213592233009795
10000,0.0005,2,3,618,3426,5956,3.146294517667167,3.6213592233009795
10000,0.0005,2,3,618,3425,5957,3.1465248793349856,3.6213592233009795
10000,0.0005,2,3,618,3424,5958,3.1467552940815295,3.6213592233009795
10000,0.0005,2,3,618,3423,5959,3.1469857619312647,3.6213592233009795
10000,0.0005,2,3,618,3422,5960,3.1472162829086736,3.6213592233009795
10000,0.0005,2,3,618,3421,5961,3.1474468570382563,3.6213592233009795
10000,0.0005,2,3,617,3422,5961,3.147677484344529,3.6213592233009795
10000,0.0005,2,3,617,3421,5962,3.147907792958071,3.6191247974068035
10000,0.0005,2,3,617,3420,5963,3.148138420264344,3.6191247974068035
10000,0.0005,2,3,617,3419,5964,3.1483691007718413,3.6191247974068035
10000,0.0005,2,3,617,3418,5965,3.148599834505113,3.6191247974068035
10000,0.0005,2,3,617,3417,5966,3.148830621488727,3.6191247974068035
10000,0.0005,2,3,617,3416,5967,3.149061461747268,3.6191247974068035
10000,0.0005,2,3,617,3416,5967,3.149292355305338,3.6191247974068035
10000,0.0005,2,3,617,3415,5968,3.149523515730673,3.6191247974068035
10000,0.0005,2,3,617,3414,5969,3.1497547296035053,3.6191247974068035
10000,0.0005,2,3,617,3413,5970,3.149985996948556,3.6191247974068035
10000,0.0005,2,3,617,3412,5971,3.150217317790564,3.6191247974068035
10000,0.0005,2,3,617,3412,5971,3.1504486921542845,3.6191247974068035
10000,0.0005,2,3,617,3411,5972,3.150680066518005,3.6191247974068035
10000,0.0005,2,3,617,3410,5973,3.1509114944282106,3.6191247974068035
10000,0.0005,2,3,617,3409,5974,3.1511429759096923,3.6191247974068035
10000,0.0005,2,3,617,3408,5975,3.1513745109872566,3.6191247974068035
10000,0.0005,2,3,617,3408,5975,3.1516060996857282,3.6191247974068035
10000,0.0005,2,3,617,3408,5975,3.1518376883842,3.6191247974068035
10000,0.0005,2,3,617,3408,5975,3.1520695455601793,3.6191247974068035
10000,0.0005,2,3,617,3407,5976,3.1523014027361587,3.6191247974068035
10000,0.0005,2,3,617,3407,5976,3.1525333136823552,3.6191247974068035
10000,0.0005,2,3,616,3408,5976,3.152765224628552,3.6191247974068035
10000,0.0005,2,3,616,3407,5977,3.1529968133270234,3.618506493506484
10000,0.0005,2,3,616,3406,5978,3.1532284556712438,3.618506493506484
10000,0.0005,2,3,615,3407,5978,3.1534601516860725,3.618506493506484
10000,0.0005,2,3,615,3406,5979,3.153692062632269,3.6130081300813073
10000,0.0005,2,3,615,3405,5980,3.153924027373628,3.6130081300813073
10000,0.0005,2,3,615,3404,5981,3.154156045935113,3.6130081300813073
10000,0.0005,2,3,615,3403,5982,3.154388118341704,3.6130081300813073
10000,0.0005,2,3,615,3403,5982,3.1546202446183984,3.6130081300813073
10000,0.0005,2,3,615,3402,5983,3.154852370895093,3.6130081300813073
10000,0.0005,2,3,615,3401,5984,3.1550845510669063,3.6130081300813073
10000,0.0005,2,3,615,3400,5985,3.155316785158871,3.6130081300813073
10000,0.0005,2,3,615,3399,5986,3.155549073196037,3.6130081300813073
10000,0.0005,2,3,615,3398,5987,3.1557814152034718,3.6130081300813073
10000,0.0005,2,3,615,3397,5988,3.1560138112062606,3.6130081300813073
10000,0.0005,2,3,615,3397,5988,3.1562462612295055,3.6130081300813073
10000,0.0005,2,3,615,3396,5989,3.1564787112527504,3.6130081300813073
10000,0.0005,2,3,615,3395,5990,3.1567112153215717,3.6130081300813073
10000,0.0005,2,3,615,3394,5991,3.1569437734611068,3.6130081300813073
10000,0.0005,2,3,615,3393,5992,3.157176656553794,3.6130081300813073
10000,0.0005,2,3,615,3392,5993,3.1574095938936497,3.6130081300813073
10000,0.0005,2,3,615,3392,5993,3.157642585505952,3.6130081300813073
10000,0.0005,2,3,615,3391,5994,3.157875577118254,3.6130081300813073
10000,0.0005,2,3,615,3390,5995,3.158108623028298,3.6130081300813073
10000,0.0005,2,3,615,3389,5996,3.1583417232613984,3.6130081300813073
10000,0.0005,2,3,615,3388,5997,3.1585748778428857,3.6130081300813073
10000,0.0005,2,3,615,3387,5998,3.1588080867981096,3.6130081300813073
10000,0.0005,2,3,615,3386,5999,3.1590413501524366,3.6130081300813073
10000,0.0005,2,3,615,3385,6000,3.1592746679312516,3.6130081300813073
10000,0.0005,2,3,615,3384,6001,3.1595080401599565,3.6130081300813073
10000,0.0005,2,3,615,3383,6002,3.1597417396224476,3.6130081300813073
10000,0.0005,2,3,615,3382,6003,3.1599754937131443,3.6130081300813073
10000,0.0005,2,3,615,3382,6003,3.160209576110148,3.6130081300813073
10000,0.0005,2,3,615,3381,6004,3.160443658507152,3.6130081300813073
10000,0.0005,2,3,615,3380,6005,3.1606777957115537,3.6130081300813073
10000,0.0005,2,3,615,3379,6006,3.1609119877490244,3.6130081300813073
10000,0.0005,2,3,615,3378,6007,3.161146234645253,3.6130081300813073
10000,0.0005,2,3,615,3377,6008,3.1613805364259466,3.6130081300813073
10000,0.0005,2,3,615,3376,6009,3.16161489311683,3.6130081300813073
10000,0.0005,2,3,615,3375,6010,3.1618493047436464,3.6130081300813073
10000,0.0005,2,3,614,3376,6010,3.1620837713321577,3.6130081300813073
10000,0.0005,2,3,614,3375,6011,3.1623179085365596,3.6074918566774947
10000,0.0005,2,3,614,3374,6012,3.1625521005740302,3.6074918566774947
10000,0.0005,2,3,614,3374,6012,3.162786347470259,3.6074918566774947
10000,0.0005,2,3,614,3373,6013,3.163020869046244,3.6074918566774947
10000,0.0005,2,3,614,3372,6014,3.1632554456355,3.6074918566774947
10000,0.0005,2,3,614,3371,6015,3.1634900772638437,3.6074918566774947
10000,0.0005,2,3,614,3370,6016,3.163724763957108,3.6074918566774947
10000,0.0005,2,3,614,3369,6017,3.1639595057411456,3.6074918566774947
10000,0.0005,2,3,614,3368,6018,3.1641943026418264,3.6074918566774947
10000,0.0005,2,3,614,3367,6019,3.164429154685039,3.6074918566774947
10000,0.0005,2,3,614,3366,6020,3.1646640618966906,3.6074918566774947
10000,0.0005,2,3,614,3365,6021,3.1648990243027058,3.6074918566774947
10000,0.0005,2,3,614,3365,6021,3.165134041929028,3.6074918566774947
10000,0.0005,2,3,614,3364,6022,3.165369336046675,3.6074918566774947
10000,0.0005,2,3,614,3363,6023,3.1656046855406736,3.6074918566774947
10000,0.0005,2,3,614,3362,6024,3.1658400904370954,3.6074918566774947
10000,0.0005,2,3,614,3361,6025,3.1660755507620304,3.6074918566774947
10000,0.0005,2,3,614,3361,6025,3.1663110665415877,3.6074918566774947
10000,0.0005,2,3,614,3361,6025,3.16654685998653,3.6074918566774947
10000,0.0005,2,3,614,3360,6026,3.166782653431472,3.6074918566774947
10000,0.0005,2,3,614,3359,6027,3.1670185024880757,3.6074918566774947
10000,0.0005,2,3,614,3359,6027,3.167254407182579,3.6074918566774947
10000,0.0005,2,3,613,3360,6027,3.167490590460803,3.6074918566774947
10000,0.0005,2,3,613,3359,6028,3.1677264395174065,3.6052202283849946
10000,0.0005,2,3,613,3358,6029,3.1679626227956303,3.6052202283849946
10000,0.0005,2,3,613,3357,6030,3.1681988618695733,3.6052202283849946
10000,0.0005,2,3,613,3356,6031,3.1684351567656037,3.6052202283849946
10000,0.0005,2,3,613,3355,6032,3.1686715075101084,3.6052202283849946
10000,0.0005,2,3,613,3354,6033,3.168907914129494,3.6052202283849946
10000,0.0005,2,3,613,3354,6033,3.169144376650184,3.6052202283849946
10000,0.0005,2,3,613,3353,6034,3.1693811190744263,3.6052202283849946
10000,0.0005,2,3,613,3353,6034,3.169617917558916,3.6052202283849946
10000,0.0005,2,3,613,3352,6035,3.169854996743364,3.6052202283849946
10000,0.0005,2,3,613,3351,6036,3.17009213214768,3.6052202283849946
10000,0.0005,2,3,613,3350,6037,3.1703293237985335,3.6052202283849946
10000,0.0005,2,3,613,3349,6038,3.170566571722614,3.6052202283849946
10000,0.0005,2,3,613,3348,6039,3.1708038759466293,3.6052202283849946
10000,0.0005,2,3,613,3347,6040,3.1710415185321805,3.6052202283849946
10000,0.0005,2,3,613,3346,6041,3.171279217605154,3.6052202283849946
10000,0.0005,2,3,613,3345,6042,3.17151697319241,3.6052202283849946
10000,0.0005,2,3,613,3344,6043,3.1717547853208288,3.6052202283849946
10000,0.0005,2,3,613,3343,6044,3.1719926540173082,3.6052202283849946
10000,0.0005,2,3,613,3342,6045,3.1722305793087666,3.6052202283849946
10000,0.0005,2,3,613,3341,6046,3.172468561222141,3.6052202283849946
10000,0.0005,2,3,613,3340,6047,3.172706599784388,3.6052202283849946
10000,0.0005,2,3,613,3339,6048,3.1729446950224833,3.6052202283849946
10000,0.0005,2,3,613,3339,6048,3.173182846963422,3.6052202283849946
10000,0.0005,2,3,613,3338,6049,3.1734212828241755,3.6052202283849946
10000,0.0005,2,3,613,3337,6050,3.1736597755501474,3.6052202283849946
10000,0.0005,2,3,613,3336,6051,3.173898325168468,3.6052202283849946
