n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,0,670,4534,4796,1.986577991430948,2.3070044709389066
10000,0.0005,2,0,669,4535,4796,1.986762425219218,2.3070044709389066
10000,0.0005,2,0,669,4534,4797,1.986946893029585,2.3070044709389066
10000,0.0005,2,0,668,4535,4797,1.9871313948746034,2.3070044709389066
10000,0.0005,2,0,668,4534,4798,1.9873159307668344,2.3070044709389066
10000,0.0005,2,0,668,4533,4799,1.9875005007188462,2.3070044709389066
10000,0.0005,2,0,668,4532,4800,1.987685104743214,2.3038922155688466
10000,0.0005,2,0,668,4531,4801,1.9878697428525198,2.3038922155688466
10000,0.0005,2,0,668,4530,4802,1.9880544150593527,2.3038922155688466
10000,0.0005,2,0,668,4529,4803,1.9882391213763086,2.3038922155688466
10000,0.0005,2,0,668,4528,4804,1.9884238618159908,2.3038922155688466
10000,0.0005,2,0,668,4527,4805,1.9886086363910094,2.3038922155688466
10000,0.0005,2,0,667,4528,4805,1.988793445113981,2.3038922155688466
10000,0.0005,2,0,667,4527,4806,1.9889782196889996,2.3038922155688466
10000,0.0005,2,0,667,4526,4807,1.9891630284119712,2.3038922155688466
10000,0.0005,2,0,667,4525,4808,1.9893478712955202,2.3038922155688466
10000,0.0005,2,0,667,4524,4809,1.9895327483522773,2.301349325337327
10000,0.0005,2,0,666,4525,4809,1.989717659594881,2.301349325337327
10000,0.0005,2,0,665,4526,4809,1.9899026050359758,2.301349325337327
10000,0.0005,2,0,665,4525,4810,1.990087584688214,2.301349325337327
10000,0.0005,2,0,664,4526,4810,1.9902725985642546,2.301349325337327
10000,0.0005,2,0,664,4525,4811,1.9904576466767638,2.301349325337327
10000,0.0005,2,0,664,4524,4812,1.9906427290384148,2.301349325337327
10000,0.0005,2,0,664,4523,4813,1.9908278456618875,2.301349325337327
10000,0.0005,2,0,664,4522,4814,1.9910129965598693,2.301349325337327
10000,0.0005,2,0,664,4521,4815,1.9911982503575723,2.301349325337327
10000,0.0005,2,0,664,4520,4816,1.9913835384806036,2.2981927710843384
10000,0.0005,2,0,664,4519,4817,1.991568860941686,2.2981927710843384
10000,0.0005,2,0,664,4518,4818,1.9917542177535488,2.2981927710843384
10000,0.0005,2,0,663,4519,4818,1.9919396089289287,2.2981927710843384
10000,0.0005,2,0,663,4518,4819,1.9921251032713514,2.2981927710843384
10000,0.0005,2,0,662,4519,4819,1.9923106320283088,2.2981927710843384
10000,0.0005,2,0,661,4520,4819,1.9924961263707315,2.2981927710843384
10000,0.0005,2,0,661,4519,4820,1.9926817239950818,2.2981927710843384
10000,0.0005,2,0,661,4518,4821,1.9928673560723047,2.2981927710843384
10000,0.0005,2,0,661,4517,4822,1.9930530226151937,2.2981927710843384
10000,0.0005,2,0,661,4516,4823,1.9932387236365492,2.2950075642965344
10000,0.0005,2,0,661,4515,4824,1.9934244591491792,2.2950075642965344
10000,0.0005,2,0,661,4514,4825,1.9936102291658986,2.2950075642965344
10000,0.0005,2,0,660,4515,4825,1.9937960336995293,2.2950075642965344
10000,0.0005,2,0,660,4514,4826,1.9939818727629004,2.2950075642965344
10000,0.0005,2,0,659,4515,4826,1.9941678154925397,2.2950075642965344
10000,0.0005,2,0,659,4514,4827,1.994353792803308,2.2950075642965344
10000,0.0005,2,0,659,4513,4828,1.9945398047080698,2.2950075642965344
10000,0.0005,2,0,659,4512,4829,1.9947258512196977,2.2950075642965344
10000,0.0005,2,0,659,4511,4830,1.994911932351071,2.2950075642965344
10000,0.0005,2,0,659,4510,4831,1.9950980481150762,2.2928679817906
10000,0.0005,2,0,658,4511,4831,1.995284198524607,2.2928679817906
10000,0.0005,2,0,657,4512,4831,1.9954703835925647,2.2928679817906
10000,0.0005,2,0,657,4511,4832,1.995656603331857,2.2928679817906
10000,0.0005,2,0,657,4510,4833,1.9958428577553995,2.2928679817906
10000,0.0005,2,0,657,4509,4834,1.9960291468761149,2.2928679817906
10000,0.0005,2,0,657,4508,4835,1.9962154707069328,2.2928679817906
10000,0.0005,2,0,657,4507,4836,1.9964018292607904,2.2928679817906
10000,0.0005,2,0,657,4506,4837,1.9965882920614617,2.2928679817906
10000,0.0005,2,0,657,4505,4838,1.9967747896369932,2.2928679817906
10000,0.0005,2,0,657,4504,4839,1.9969613220003581,2.2952815829528284
10000,0.0005,2,0,657,4503,4840,1.9971478891645373,2.2952815829528284
10000,0.0005,2,0,657,4502,4841,1.9973344911425184,2.2952815829528284
10000,0.0005,2,0,657,4501,4842,1.9975211976399045,2.2952815829528284
10000,0.0005,2,0,657,4500,4843,1.9977079390031165,2.2952815829528284
10000,0.0005,2,0,657,4499,4844,1.9978947152451785,2.2952815829528284
10000,0.0005,2,0,657,4498,4845,1.998081526379122,2.2952815829528284
10000,0.0005,2,0,657,4497,4846,1.998268372417986,2.2952815829528284
10000,0.0005,2,0,657,4496,4847,1.9984552533748163,2.2952815829528284
10000,0.0005,2,0,657,4495,4848,1.9986421692626668,2.2952815829528284
10000,0.0005,2,0,657,4494,4849,1.998829120094598,2.2952815829528284
10000,0.0005,2,0,657,4493,4850,1.999016105883678,2.2952815829528284
10000,0.0005,2,0,657,4492,4851,1.9992031266429822,2.2952815829528284
10000,0.0005,2,0,656,4493,4851,1.9993901823855935,2.2952815829528284
10000,0.0005,2,0,656,4492,4852,1.9995774132412385,2.2952815829528284
10000,0.0005,2,0,656,4491,4853,1.9997646791588415,2.2952815829528284
10000,0.0005,2,0,656,4490,4854,1.9999519801515369,2.2952815829528284
10000,0.0005,2,0,655,4491,4854,2.000139316232466,2.2952815829528284
10000,0.0005,2,0,655,4490,4855,2.0003267576570205,2.2952815829528284
10000,0.0005,2,0,655,4489,4856,2.00051423422245,2.2952815829528284
10000,0.0005,2,0,654,4490,4856,2.000701745941932,2.293129770992372
10000,0.0005,2,0,654,4489,4857,2.0008893632027203,2.293129770992372
10000,0.0005,2,0,654,4488,4858,2.0010770156703503,2.293129770992372
10000,0.0005,2,0,654,4487,4859,2.001264703358038,2.293129770992372
10000,0.0005,2,0,654,4486,4860,2.0014524262790068,2.293129770992372
10000,0.0005,2,0,653,4487,4860,2.001640184446487,2.293129770992372
10000,0.0005,2,0,653,4486,4861,2.001827977873717,2.293129770992372
10000,0.0005,2,0,653,4485,4862,2.0020158065739424,2.293129770992372
10000,0.0005,2,0,653,4484,4863,2.0022036705604163,2.293129770992372
10000,0.0005,2,0,653,4483,4864,2.0023915698463988,2.293129770992372
10000,0.0005,2,0,653,4482,4865,2.0025795044451584,2.290964777947919
10000,0.0005,2,0,653,4481,4866,2.0027674743699704,2.290964777947919
10000,0.0005,2,0,653,4480,4867,2.002955479634118,2.290964777947919
10000,0.0005,2,0,653,4479,4868,2.003143520250891,2.290964777947919
10000,0.0005,2,0,652,4480,4868,2.003331596233588,2.290964777947919
10000,0.0005,2,0,652,4479,4869,2.0035197783939194,2.290964777947919
10000,0.0005,2,0,652,4478,4870,2.0037079959734414,2.290964777947919
10000,0.0005,2,0,652,4477,4871,2.0038962489854897,2.290964777947919
10000,0.0005,2,0,652,4476,4872,2.0040845374434073,2.290964777947919
10000,0.0005,2,0,651,4477,4872,2.004272861360545,2.290964777947919
10000,0.0005,2,0,651,4476,4873,2.004461505012686,2.28110599078341
10000,0.0005,2,0,651,4475,4874,2.004650184257969,2.28110599078341
10000,0.0005,2,0,651,4474,4875,2.004838899109828,2.28110599078341
10000,0.0005,2,0,651,4473,4876,2.005027649581704,2.28110599078341
10000,0.0005,2,0,651,4472,4877,2.0052164356870468,2.28110599078341
10000,0.0005,2,0,650,4473,4877,2.0054052574393126,2.28110599078341
10000,0.0005,2,0,650,4472,4878,2.005594114851966,2.28110599078341
10000,0.0005,2,0,650,4471,4879,2.0057831507687904,2.28110599078341
10000,0.0005,2,0,650,4470,4880,2.0059722224269487,2.28110599078341
10000,0.0005,2,0,650,4469,4881,2.0061613298399594,2.28110599078341
10000,0.0005,2,0,650,4468,4882,2.0063504730213477,2.281538461538452
10000,0.0005,2,0,650,4467,4883,2.006539651984647,2.281538461538452
10000,0.0005,2,0,650,4466,4884,2.006728866743398,2.281538461538452
10000,0.0005,2,0,650,4465,4885,2.0069181173111494,2.281538461538452
10000,0.0005,2,0,650,4464,4886,2.007107403701458,2.281538461538452
10000,0.0005,2,0,650,4463,4887,2.0072967259278873,2.281538461538452
10000,0.0005,2,0,650,4462,4888,2.007486084004009,2.281538461538452
10000,0.0005,2,0,649,4463,4888,2.007675477943403,2.281538461538452
10000,0.0005,2,0,649,4462,4889,2.007864907759656,2.281538461538452
10000,0.0005,2,0,649,4461,4890,2.008054373466363,2.281538461538452
10000,0.0005,2,0,649,4460,4891,2.008243875077127,2.2788906009245156
10000,0.0005,2,0,649,4459,4892,2.0084334126055574,2.2788906009245156
10000,0.0005,2,0,649,4458,4893,2.008622986065273,2.2788906009245156
10000,0.0005,2,0,649,4457,4894,2.0088125954698994,2.2788906009245156
10000,0.0005,2,0,648,4458,4894,2.00900224083307,2.2788906009245156
10000,0.0005,2,0,648,4457,4895,2.009191922168427,2.2788906009245156
10000,0.0005,2,0,648,4456,4896,2.0093816394896185,2.2788906009245156
10000,0.0005,2,0,648,4455,4897,2.0095713928103014,2.2788906009245156
10000,0.0005,2,0,648,4454,4898,2.009761182144141,2.2788906009245156
10000,0.0005,2,0,648,4453,4899,2.009951007504809,2.2788906009245156
10000,0.0005,2,0,648,4452,4900,2.010140868905986,2.273148148148134
10000,0.0005,2,0,648,4451,4901,2.0103307663613603,2.273148148148134
10000,0.0005,2,0,648,4450,4902,2.0105207720615312,2.273148148148134
10000,0.0005,2,0,648,4449,4903,2.0107108138707295,2.273148148148134
10000,0.0005,2,0,648,4448,4904,2.0109008918026814,2.273148148148134
10000,0.0005,2,0,648,4447,4905,2.0110910058711227,2.273148148148134
10000,0.0005,2,0,648,4446,4906,2.0112811560897956,2.273148148148134
10000,0.0005,2,0,648,4445,4907,2.0114713424724506,2.273148148148134
10000,0.0005,2,0,648,4444,4908,2.0116615650328464,2.273148148148134
10000,0.0005,2,0,648,4443,4909,2.011851823784749,2.273148148148134
10000,0.0005,2,0,648,4442,4910,2.0120421187419324,2.273148148148134
10000,0.0005,2,0,648,4441,4911,2.012232449918179,2.273148148148134
10000,0.0005,2,0,648,4440,4912,2.0124228173272787,2.273148148148134
10000,0.0005,2,0,648,4439,4913,2.0126132209830288,2.273148148148134
10000,0.0005,2,0,648,4438,4914,2.0128036608992352,2.273148148148134
10000,0.0005,2,0,647,4439,4914,2.0129941370897115,2.273148148148134
10000,0.0005,2,0,647,4438,4915,2.013184794859016,2.273148148148134
10000,0.0005,2,0,647,4437,4916,2.013375488985637,2.273148148148134
10000,0.0005,2,0,647,4436,4917,2.0135662194834434,2.273148148148134
10000,0.0005,2,0,647,4435,4918,2.0137570591780998,2.273148148148134
10000,0.0005,2,0,647,4434,4919,2.013947935299497,2.2720247295208718
10000,0.0005,2,0,647,4433,4920,2.0141388478615436,2.2720247295208718
10000,0.0005,2,0,647,4432,4921,2.0143297968781564,2.2720247295208718
10000,0.0005,2,0,647,4431,4922,2.0145207823632596,2.2720247295208718
10000,0.0005,2,0,647,4430,4923,2.0147118043307857,2.2720247295208718
10000,0.0005,2,0,647,4429,4924,2.0149028627946755,2.2720247295208718
10000,0.0005,2,0,646,4430,4924,2.015093957768878,2.2720247295208718
10000,0.0005,2,0,645,4431,4924,2.015285162357788,2.2720247295208718
10000,0.0005,2,0,645,4430,4925,2.0154764766872315,2.2720247295208718
10000,0.0005,2,0,645,4429,4926,2.015667827624851,2.2720247295208718
10000,0.0005,2,0,645,4428,4927,2.0158592151846597,2.2666666666666644
10000,0.0005,2,0,645,4427,4928,2.016050639380678,2.2666666666666644
10000,0.0005,2,0,645,4426,4929,2.016242100226935,2.2666666666666644
10000,0.0005,2,0,645,4425,4930,2.016433597737467,2.2666666666666644
10000,0.0005,2,0,645,4424,4931,2.01662513192632,2.2666666666666644
10000,0.0005,2,0,645,4423,4932,2.016816702807546,2.2666666666666644
10000,0.0005,2,0,645,4422,4933,2.0170083103952066,2.2666666666666644
10000,0.0005,2,0,645,4421,4934,2.0171999547033708,2.2666666666666644
10000,0.0005,2,0,645,4420,4935,2.0173916357461157,2.2666666666666644
10000,0.0005,2,0,645,4419,4936,2.017583353537527,2.2666666666666644
10000,0.0005,2,0,645,4418,4937,2.0177751080916977,2.2666666666666644
10000,0.0005,2,0,644,4419,4937,2.0179668994227296,2.2666666666666644
10000,0.0005,2,0,644,4418,4938,2.018158874849875,2.2666666666666644
10000,0.0005,2,0,643,4419,4938,2.0183508871386615,2.2666666666666644
10000,0.0005,2,0,643,4418,4939,2.0185429363032474,2.2666666666666644
10000,0.0005,2,0,643,4417,4940,2.0187350223578,2.2666666666666644
10000,0.0005,2,0,643,4416,4941,2.0189271453164936,2.2666666666666644
10000,0.0005,2,0,643,4415,4942,2.0191193051935112,2.2666666666666644
10000,0.0005,2,0,642,4416,4942,2.019311502003044,2.2666666666666644
10000,0.0005,2,0,642,4415,4943,2.0195037357592915,2.2666666666666644
10000,0.0005,2,0,642,4414,4944,2.0196960064764613,2.267912772585645
10000,0.0005,2,0,642,4413,4945,2.019888314168769,2.267912772585645
10000,0.0005,2,0,642,4412,4946,2.0200806588504387,2.267912772585645
10000,0.0005,2,0,641,4413,4946,2.0202730405357023,2.267912772585645
10000,0.0005,2,0,641,4412,4947,2.020465385217372,2.267912772585645
10000,0.0005,2,0,641,4411,4948,2.0206577669026355,2.267912772585645
10000,0.0005,2,0,641,4410,4949,2.0208501856057337,2.267912772585645
10000,0.0005,2,0,640,4411,4949,2.0210426413409146,2.267912772585645
10000,0.0005,2,0,640,4410,4950,2.0212351341224353,2.267912772585645
10000,0.0005,2,0,640,4409,4951,2.0214276639645608,2.267912772585645
10000,0.0005,2,0,640,4408,4952,2.0216202308815645,2.268749999999995
10000,0.0005,2,0,640,4407,4953,2.021812834887728,2.268749999999995
10000,0.0005,2,0,640,4406,4954,2.0220054759973407,2.268749999999995
10000,0.0005,2,0,640,4405,4955,2.022198154224701,2.268749999999995
10000,0.0005,2,0,639,4406,4955,2.022390869584115,2.268749999999995
10000,0.0005,2,0,639,4405,4956,2.022583622089898,2.268749999999995
10000,0.0005,2,0,639,4404,4957,2.0227764117563716,2.268749999999995
10000,0.0005,2,0,639,4403,4958,2.0229693129909396,2.268749999999995
10000,0.0005,2,0,639,4402,4959,2.023162251443573,2.268749999999995
10000,0.0005,2,0,639,4401,4960,2.023355227128637,2.268749999999995
10000,0.0005,2,0,639,4400,4961,2.0235482400605034,2.2660406885759037
10000,0.0005,2,0,639,4399,4962,2.0237412902535534,2.2660406885759037
10000,0.0005,2,0,639,4398,4963,2.0239343777221768,2.2660406885759037
10000,0.0005,2,0,639,4397,4964,2.024127502480771,2.2660406885759037
10000,0.0005,2,0,639,4396,4965,2.0243206645437417,2.2660406885759037
10000,0.0005,2,0,638,4397,4965,2.024513863925504,2.2660406885759037
10000,0.0005,2,0,638,4396,4966,2.0247070259884747,2.2660406885759037
10000,0.0005,2,0,638,4395,4967,2.024900225370237,2.2660406885759037
10000,0.0005,2,0,638,4394,4968,2.025093462085213,2.2660406885759037
10000,0.0005,2,0,637,4395,4968,2.0252867361478337,2.2660406885759037
10000,0.0005,2,0,636,4396,4968,2.0254799728628097,2.263736263736256
10000,0.0005,2,0,636,4395,4969,2.0256731722445718,2.263736263736256
10000,0.0005,2,0,636,4394,4970,2.0258664089595477,2.263736263736256
10000,0.0005,2,0,636,4393,4971,2.0260596830221687,2.263736263736256
10000,0.0005,2,0,636,4392,4972,2.0262529944468737,2.263736263736256
10000,0.0005,2,0,636,4391,4973,2.0264463432481112,2.263736263736256
10000,0.0005,2,0,636,4390,4974,2.0266397294403373,2.263736263736256
10000,0.0005,2,0,635,4391,4974,2.0268331530380164,2.263736263736256
10000,0.0005,2,0,635,4390,4975,2.0270266140556212,2.263736263736256
10000,0.0005,2,0,634,4391,4975,2.0272201125076337,2.263736263736256
10000,0.0005,2,0,634,4390,4976,2.0274134986998598,2.260252365930589
10000,0.0005,2,0,634,4389,4977,2.027606922297539,2.260252365930589
10000,0.0005,2,0,633,4390,4977,2.0278003833151437,2.260252365930589
10000,0.0005,2,0,633,4389,4978,2.027993881767156,2.260252365930589
10000,0.0005,2,0,632,4390,4978,2.028187417668066,2.260252365930589
10000,0.0005,2,0,632,4389,4979,2.0283809161200783,2.260252365930589
10000,0.0005,2,0,632,4388,4980,2.028574452020988,2.260252365930589
10000,0.0005,2,0,632,4387,4981,2.0287680253852933,2.260252365930589
10000,0.0005,2,0,632,4386,4982,2.0289616362275007,2.260252365930589
10000,0.0005,2,0,632,4385,4983,2.0291552845621252,2.260252365930589
10000,0.0005,2,0,632,4384,4984,2.02934897040369,2.2579113924050644
10000,0.0005,2,0,632,4383,4985,2.029542693766728,2.2579113924050644
10000,0.0005,2,0,632,4382,4986,2.0297364546657786,2.2579113924050644
10000,0.0005,2,0,632,4381,4987,2.029930253115391,2.2579113924050644
10000,0.0005,2,0,631,4382,4987,2.0301240891301227,2.2579113924050644
10000,0.0005,2,0,630,4383,4987,2.030317962724539,2.2579113924050644
10000,0.0005,2,0,630,4382,4988,2.0305118739132144,2.2579113924050644
10000,0.0005,2,0,630,4381,4989,2.0307058227107317,2.2579113924050644
10000,0.0005,2,0,630,4380,4990,2.0308998091316823,2.2579113924050644
10000,0.0005,2,0,630,4379,4991,2.0310938331906656,2.2579113924050644
10000,0.0005,2,0,630,4378,4992,2.03128789490229,2.258730158730152
10000,0.0005,2,0,630,4377,4993,2.031481994281172,2.258730158730152
10000,0.0005,2,0,630,4376,4994,2.031676131341937,2.258730158730152
10000,0.0005,2,0,630,4375,4995,2.031870381536187,2.258730158730152
10000,0.0005,2,0,629,4376,4995,2.0320646694709064,2.258730158730152
10000,0.0005,2,0,629,4375,4996,2.0322590707150745,2.258730158730152
10000,0.0005,2,0,629,4374,4997,2.0324535097584344,2.258730158730152
10000,0.0005,2,0,629,4373,4998,2.0326479866156886,2.258730158730152
10000,0.0005,2,0,629,4372,4999,2.0328425013015474,2.258730158730152
10000,0.0005,2,0,628,4373,4999,2.0330370538307303,2.258730158730152
10000,0.0005,2,0,628,4372,5000,2.0332317199782874,2.2547770700637106
10000,0.0005,2,0,628,4371,5001,2.0334264240281317,2.2547770700637106
10000,0.0005,2,0,628,4370,5002,2.0336211659950254,2.2547770700637106
10000,0.0005,2,0,628,4369,5003,2.03381594589374,2.2547770700637106
10000,0.0005,2,0,628,4368,5004,2.0340107637390545,2.2547770700637106
10000,0.0005,2,0,628,4367,5005,2.0342056195457574,2.2547770700637106
10000,0.0005,2,0,628,4366,5006,2.0344005133286456,2.2547770700637106
10000,0.0005,2,0,628,4365,5007,2.0345954451025245,2.2547770700637106
10000,0.0005,2,0,628,4364,5008,2.0347904148822087,2.2547770700637106
10000,0.0005,2,0,628,4363,5009,2.034985422682521,2.2547770700637106
10000,0.0005,2,0,628,4362,5010,2.035180468518292,2.2547770700637106
10000,0.0005,2,0,628,4361,5011,2.035375628549518,2.2547770700637106
10000,0.0005,2,0,628,4360,5012,2.035570826675616,2.2547770700637106
10000,0.0005,2,0,627,4361,5012,2.035766062911461,2.2547770700637106
10000,0.0005,2,0,627,4360,5013,2.035961489919474,2.2547770700637106
10000,0.0005,2,0,627,4359,5014,2.0361569551266667,2.2547770700637106
10000,0.0005,2,0,626,4360,5014,2.0363525350210536,2.2547770700637106
10000,0.0005,2,0,625,4361,5014,2.0365481531744183,2.2547770700637106
10000,0.0005,2,0,625,4360,5015,2.036743733068805,2.2547770700637106
10000,0.0005,2,0,625,4359,5016,2.03693935122217,2.2547770700637106
10000,0.0005,2,0,625,4358,5017,2.0371350076494834,2.252800000000007
10000,0.0005,2,0,624,4359,5017,2.037330702365726,2.252800000000007
10000,0.0005,2,0,624,4358,5018,2.0375265120387236,2.252800000000007
10000,0.0005,2,0,624,4357,5019,2.0377223600606587,2.252800000000007
10000,0.0005,2,0,624,4356,5020,2.0379182464465546,2.252800000000007
10000,0.0005,2,0,623,4357,5020,2.038114171211445,2.252800000000007
10000,0.0005,2,0,623,4356,5021,2.038310211203603,2.252800000000007
10000,0.0005,2,0,623,4355,5022,2.0385062896349755,2.252800000000007
10000,0.0005,2,0,623,4354,5023,2.038702406520639,2.252800000000007
10000,0.0005,2,0,623,4353,5024,2.0388986388597288,2.252800000000007
10000,0.0005,2,0,623,4352,5025,2.039094909713507,2.252006420545755
10000,0.0005,2,0,622,4353,5025,2.0392912190970955,2.252006420545755
10000,0.0005,2,0,622,4352,5026,2.039487567025625,2.252006420545755
10000,0.0005,2,0,622,4351,5027,2.0396839535142344,2.252006420545755
10000,0.0005,2,0,622,4350,5028,2.0398803785780726,2.252006420545755
10000,0.0005,2,0,622,4349,5029,2.0400768422322964,2.252006420545755
10000,0.0005,2,0,622,4348,5030,2.040273344492072,2.252006420545755
10000,0.0005,2,0,622,4347,5031,2.0404698853725756,2.252006420545755
10000,0.0005,2,0,621,4348,5031,2.04066646488899,2.252006420545755
10000,0.0005,2,0,621,4347,5032,2.0408630830565087,2.252006420545755
10000,0.0005,2,0,621,4346,5033,2.0410597398903336,2.249597423510475
10000,0.0005,2,0,621,4345,5034,2.0412564354056757,2.249597423510475
10000,0.0005,2,0,621,4344,5035,2.041453169617755,2.249597423510475
10000,0.0005,2,0,621,4343,5036,2.0416499425418007,2.249597423510475
10000,0.0005,2,0,621,4342,5037,2.0418467541930503,2.249597423510475
10000,0.0005,2,0,621,4341,5038,2.04204368211743,2.249597423510475
10000,0.0005,2,0,621,4340,5039,2.0422406488300555,2.249597423510475
10000,0.0005,2,0,621,4339,5040,2.04243765434621,2.249597423510475
10000,0.0005,2,0,621,4338,5041,2.0426346986811854,2.249597423510475
10000,0.0005,2,0,620,4339,5041,2.042831781850283,2.249597423510475
10000,0.0005,2,0,620,4338,5042,2.0430289038688123,2.243548387096775
10000,0.0005,2,0,620,4337,5043,2.0432260647520932,2.243548387096775
10000,0.0005,2,0,620,4336,5044,2.0434232645154533,2.243548387096775
10000,0.0005,2,0,620,4335,5045,2.0436205031742305,2.243548387096775
10000,0.0005,2,0,620,4334,5046,2.0438177807437707,2.243548387096775
10000,0.0005,2,0,620,4333,5047,2.0440150972394298,2.243548387096775
10000,0.0005,2,0,620,4332,5048,2.044212452676572,2.243548387096775
10000,0.0005,2,0,620,4331,5049,2.0444098470705714,2.243548387096775
10000,0.0005,2,0,620,4330,5050,2.0446072804368103,2.243548387096775
10000,0.0005,2,0,620,4329,5051,2.0448047527906805,2.243548387096775
10000,0.0005,2,0,620,4328,5052,2.0450022641475836,2.243548387096775
10000,0.0005,2,0,620,4327,5053,2.0451998145229293,2.243548387096775
10000,0.0005,2,0,620,4326,5054,2.045397403932137,2.243548387096775
10000,0.0005,2,0,620,4325,5055,2.045595032390635,2.243548387096775
10000,0.0005,2,0,620,4324,5056,2.045792699913861,2.243548387096775
10000,0.0005,2,0,620,4323,5057,2.045990406517262,2.243548387096775
10000,0.0005,2,0,620,4322,5058,2.046188152216293,2.243548387096775
10000,0.0005,2,0,620,4321,5059,2.0463859370264195,2.243548387096775
10000,0.0005,2,0,619,4322,5059,2.0465837609631157,2.243548387096775
10000,0.0005,2,0,619,4321,5060,2.0467817023724586,2.243548387096775
10000,0.0005,2,0,619,4320,5061,2.04697968297036,2.2423263327948333
10000,0.0005,2,0,619,4319,5062,2.0471777027723403,2.2423263327948333
10000,0.0005,2,0,618,4320,5062,2.047375761793929,2.2423263327948333
10000,0.0005,2,0,618,4319,5063,2.047573781595909,2.2423263327948333
10000,0.0005,2,0,618,4318,5064,2.047771840617498,2.2423263327948333
10000,0.0005,2,0,618,4317,5065,2.047969938874233,2.2423263327948333
10000,0.0005,2,0,618,4316,5066,2.048168076381663,2.2423263327948333
10000,0.0005,2,0,618,4315,5067,2.0483662531553453,2.2423263327948333
10000,0.0005,2,0,618,4314,5068,2.0485644692108456,2.2423263327948333
10000,0.0005,2,0,618,4313,5069,2.04876272456374,2.2423263327948333
10000,0.0005,2,0,617,4314,5069,2.0489610192296137,2.2427184466019394
10000,0.0005,2,0,617,4313,5070,2.04915935322406,2.2427184466019394
10000,0.0005,2,0,616,4314,5070,2.0493577265626834,2.2427184466019394
10000,0.0005,2,0,616,4313,5071,2.0495561392610964,2.2427184466019394
10000,0.0005,2,0,616,4312,5072,2.0497545913349207,2.2427184466019394
10000,0.0005,2,0,616,4311,5073,2.049953082799788,2.2427184466019394
10000,0.0005,2,0,616,4310,5074,2.0501516925316645,2.2427184466019394
10000,0.0005,2,0,616,4309,5075,2.050350341717203,2.2427184466019394
10000,0.0005,2,0,616,4308,5076,2.0505490303720806,2.2427184466019394
10000,0.0005,2,0,616,4307,5077,2.050747758511985,2.2427184466019394
10000,0.0005,2,0,616,4306,5078,2.050946526152613,2.227272727272731
10000,0.0005,2,0,615,4307,5078,2.0511454123896855,2.227272727272731
10000,0.0005,2,0,615,4306,5079,2.051344259078888,2.227272727272731
10000,0.0005,2,0,615,4305,5080,2.0515431453159603,2.227272727272731
10000,0.0005,2,0,614,4306,5080,2.0517420711166365,2.227272727272731
10000,0.0005,2,0,614,4305,5081,2.051940957353709,2.227272727272731
10000,0.0005,2,0,614,4304,5082,2.052139883154385,2.227272727272731
10000,0.0005,2,0,614,4303,5083,2.052338848534409,2.227272727272731
10000,0.0005,2,0,614,4302,5084,2.0525378535095338,2.227272727272731
10000,0.0005,2,0,614,4301,5085,2.052736898095521,2.227272727272731
10000,0.0005,2,0,614,4300,5086,2.052935982308143,2.219869706840384
10000,0.0005,2,0,614,4299,5087,2.053135185495394,2.219869706840384
10000,0.0005,2,0,614,4298,5088,2.053334428372461,2.219869706840384
10000,0.0005,2,0,613,4299,5088,2.0535337109551635,2.219869706840384
10000,0.0005,2,0,613,4298,5089,2.0537331127497795,2.219869706840384
10000,0.0005,2,0,613,4297,5090,2.0539325543134015,2.219869706840384
10000,0.0005,2,0,612,4298,5090,2.0541320356618953,2.219869706840384
10000,0.0005,2,0,612,4297,5091,2.054331556811137,2.219869706840384
10000,0.0005,2,0,612,4296,5092,2.054531117777012,2.219869706840384
10000,0.0005,2,0,612,4295,5093,2.0547307185754153,2.219869706840384
10000,0.0005,2,0,612,4294,5094,2.054930359222251,2.2124183006535882
10000,0.0005,2,0,612,4293,5095,2.055130039733433,2.2124183006535882
10000,0.0005,2,0,611,4294,5095,2.055329760124885,2.2124183006535882
10000,0.0005,2,0,611,4293,5096,2.055529600252783,2.2124183006535882
10000,0.0005,2,0,611,4292,5097,2.05572948032474,2.2124183006535882
10000,0.0005,2,0,610,4293,5097,2.055929560356753,2.2124183006535882
10000,0.0005,2,0,609,4294,5097,2.0561298407493025,2.2124183006535882
10000,0.0005,2,0,608,4295,5097,2.0563302415509055,2.2124183006535882
10000,0.0005,2,0,607,4296,5097,2.0565306825210397,2.2124183006535882
10000,0.0005,2,0,607,4295,5098,2.0567312440934424,2.2124183006535882
10000,0.0005,2,0,607,4294,5099,2.0569318458988586,2.205930807248766
10000,0.0005,2,0,607,4293,5100,2.0571324879534334,2.205930807248766
10000,0.0005,2,0,607,4292,5101,2.057333170273321,2.205930807248766
10000,0.0005,2,0,607,4291,5102,2.057533892874686,2.205930807248766
10000,0.0005,2,0,607,4290,5103,2.0577346557737024,2.205930807248766
10000,0.0005,2,0,607,4289,5104,2.0579354589865537,2.205930807248766
10000,0.0005,2,0,607,4288,5105,2.0581363025294337,2.205930807248766
10000,0.0005,2,0,607,4287,5106,2.058337186418546,2.205930807248766
10000,0.0005,2,0,607,4286,5107,2.058538110670103,2.205930807248766
10000,0.0005,2,0,607,4285,5108,2.058739236977424,2.205930807248766
10000,0.0005,2,0,607,4284,5109,2.058940403744674,2.205930807248766
