n,p,lambda,rho,s,i,r,t,mu,newmu
100000,5e-05,2,3,98031,1561,408,1.60887413712033,5.012301979946149,6.08080808080808
100000,5e-05,2,3,98030,1562,408,1.6089217085964729,5.012301979946149,6.08080808080808
100000,5e-05,2,3,98029,1563,408,1.6089692438914294,5.012301979946149,6.08080808080808
100000,5e-05,2,3,98028,1564,408,1.6090167543437288,5.012301979946149,6.08080808080808
100000,5e-05,2,3,98028,1563,409,1.609064239979324,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98028,1562,410,1.6091117278699119,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98027,1563,410,1.6091592292949546,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98027,1563,410,1.6092066271525713,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98027,1562,411,1.6092540362456353,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98027,1561,412,1.6093014588282692,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98026,1562,412,1.6093489286849103,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98025,1563,412,1.6093963287891906,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98025,1563,412,1.6094436929723952,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98024,1564,412,1.609491068375086,5.012363814422047,6.08080808080808
100000,5e-05,2,3,98024,1564,412,1.6095384078941166,5.0122929078541425,6.08080808080808
100000,5e-05,2,3,98023,1565,412,1.6095857586209503,5.0122929078541425,6.08080808080808
100000,5e-05,2,3,98023,1565,412,1.6096330287698513,5.0122929078541425,6.08080808080808
100000,5e-05,2,3,98022,1566,412,1.6096803100937283,5.0122929078541425,6.08080808080808
100000,5e-05,2,3,98022,1566,412,1.6097275445181767,5.0122929078541425,6.222222222222222
100000,5e-05,2,3,98022,1566,412,1.6097747901007147,5.0122929078541425,6.222222222222222
100000,5e-05,2,3,98022,1566,412,1.6098220468466151,5.0122929078541425,6.222222222222222
100000,5e-05,2,3,98022,1566,412,1.6098693147611547,5.0122929078541425,6.222222222222222
100000,5e-05,2,3,98021,1567,412,1.6099165938496138,5.0122929078541425,6.222222222222222
100000,5e-05,2,3,98020,1568,412,1.60996384836242,5.0122929078541425,6.222222222222222
100000,5e-05,2,3,98020,1568,412,1.610011056028945,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98019,1569,412,1.6100582748409196,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98018,1570,412,1.6101054580059664,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98017,1571,412,1.6101525833594066,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98016,1572,412,1.6101996621221768,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98016,1572,412,1.6102466722763702,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98015,1573,412,1.6102936934829344,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98014,1574,412,1.610340613203293,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98014,1574,412,1.6103874757554275,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98014,1574,412,1.6104343492906295,5.012303611509227,6.222222222222222
100000,5e-05,2,3,98014,1574,412,1.6104812338140482,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98014,1574,412,1.6105281293308367,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98013,1575,412,1.6105750358461517,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6106218304179813,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6106685572064492,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6107152949144319,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6107620435470344,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.610808803109365,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6108555736065353,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.610902355043661,5.0122023384389465,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.610949147425861,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6109959507582583,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6110427650459789,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1576,412,1.6110895902941527,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1575,413,1.611136426507913,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1575,413,1.6111832649154072,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1575,413,1.611230114294653,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1574,414,1.6112769746507918,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1574,414,1.6113238481859937,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1573,415,1.6113707327094124,5.0121821817751675,6.222222222222222
100000,5e-05,2,3,98012,1573,415,1.6114176414250518,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98012,1573,415,1.6114645611454104,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98012,1573,415,1.6115114918756526,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98012,1573,415,1.6115584336209468,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98011,1574,415,1.6116053863864646,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98011,1574,415,1.611652281903253,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98011,1574,415,1.611699188418568,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98011,1574,415,1.6117461059375697,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98010,1575,415,1.6117930344654219,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98009,1576,415,1.6118399607910905,5.012253601601311,6.222222222222222
100000,5e-05,2,3,98009,1576,415,1.6118868519099125,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98009,1576,415,1.611933754025198,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98009,1576,415,1.6119806671421053,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98008,1577,415,1.6120275912657973,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98007,1578,415,1.6120744691956679,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98007,1578,415,1.6121213229650537,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98006,1579,415,1.61216818771339,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98005,1580,415,1.6122149844750542,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98005,1580,415,1.6122617462239437,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98005,1580,415,1.6123085189086959,5.012335601839184,6.222222222222222
100000,5e-05,2,3,98004,1581,415,1.6123553025344268,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6124020839715525,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6124489223790466,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6124957717582924,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6125426321144312,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6125895034526079,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6126363857779713,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98004,1580,416,1.6126832790956735,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98003,1581,416,1.6127301834108705,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98002,1582,416,1.6127770635383845,5.012366715983717,6.222222222222222
100000,5e-05,2,3,98002,1582,416,1.6128239195031489,5.012479337154662,6.222222222222222
100000,5e-05,2,3,98001,1583,416,1.6128707864478926,5.012479337154662,6.222222222222222
100000,5e-05,2,3,98000,1584,416,1.6129176292434706,5.012479337154662,6.222222222222222
100000,5e-05,2,3,98000,1584,416,1.6129644150580116,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97999,1585,416,1.6130112118196758,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97999,1585,416,1.6130579735685653,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97999,1585,416,1.6131047462533175,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97998,1586,416,1.6131515298790484,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97997,1587,416,1.613198223939564,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97997,1587,416,1.613244872257892,5.012479337154662,6.222222222222222
100000,5e-05,2,3,97997,1587,416,1.6132915314590865,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97996,1588,416,1.6133382015482265,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97995,1589,416,1.6133848259421093,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97995,1588,417,1.6134313722090987,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97995,1588,417,1.6134779314790493,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97994,1589,417,1.6135245015903519,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97993,1590,417,1.6135710478573413,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97993,1590,417,1.6136175378619904,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97993,1590,417,1.6136640386757546,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97993,1590,417,1.6137105503036615,5.012459565090737,6.222222222222222
100000,5e-05,2,3,97992,1591,417,1.6137570727507422,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97992,1591,417,1.6138035389930172,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97991,1592,417,1.6138500160333593,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97991,1592,417,1.6138964369784898,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97991,1592,417,1.6139428687006425,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97991,1592,417,1.6139893112048223,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97990,1593,417,1.614035764496038,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97989,1594,417,1.6140822048434118,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97989,1594,417,1.614128632254155,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97989,1593,418,1.6141750704449231,5.0124090496285945,6.222222222222222
100000,5e-05,2,3,97989,1593,418,1.6142215539665148,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97989,1593,418,1.614268048294207,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97989,1593,418,1.6143145534330248,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97988,1594,418,1.6143610693879973,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97988,1593,419,1.6144075075787654,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97987,1594,419,1.6144540019064575,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97987,1594,419,1.6145004508822576,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97987,1594,419,1.6145469106481003,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97987,1594,419,1.6145933812089999,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97987,1594,419,1.614639862569974,5.012460582312317,6.222222222222222
100000,5e-05,2,3,97986,1595,419,1.6146863547360442,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97986,1595,419,1.614732801554437,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97986,1595,419,1.6147792591618704,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97986,1595,419,1.6148257275633573,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97985,1596,419,1.614872206763915,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97985,1596,419,1.61491867300619,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97985,1595,420,1.614965150046532,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97985,1595,420,1.615011661674439,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97985,1595,420,1.6150581841215197,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97985,1595,420,1.6151047173928086,5.012481247514631,6.222222222222222
100000,5e-05,2,3,97984,1596,420,1.6151512614933439,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97983,1597,420,1.6151977925993883,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97982,1598,420,1.6152442999010348,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97981,1599,420,1.615290772621548,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97981,1599,420,1.6153372431824475,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97981,1599,420,1.6153837245434217,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97981,1599,420,1.6154302167094918,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.6154767196856823,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.6155232096903314,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.6155697105040956,5.0125631474196055,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.6156162221320025,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.6156627445790832,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.615709277850372,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97980,1600,420,1.6157558219509074,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97979,1601,420,1.6158023768857306,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97979,1601,420,1.6158488647291596,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97978,1602,420,1.6158953633806987,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97977,1603,420,1.6159418166719144,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97977,1603,420,1.6159882462382622,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97977,1603,420,1.616034686585636,5.012696468667668,6.222222222222222
100000,5e-05,2,3,97976,1604,420,1.6160811377190438,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1605,420,1.6161275113046494,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1605,420,1.6161738397734935,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1605,420,1.6162201789764592,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1604,421,1.6162665289185218,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1603,422,1.61631296710929,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1603,422,1.6163594182426977,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1603,422,1.6164058801671506,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1603,422,1.6164523528876638,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1603,422,1.6164988364092554,5.012737683335709,6.222222222222222
100000,5e-05,2,3,97975,1603,422,1.6165453307369475,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97974,1604,422,1.6165918358757654,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97974,1604,422,1.616638306436665,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97973,1605,422,1.6166847877976391,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97973,1605,422,1.6167312238320017,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97972,1606,422,1.6167776706503947,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97972,1606,422,1.6168240614464608,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97972,1606,422,1.6168704630055533,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97972,1606,422,1.6169168753326673,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.616963298432802,5.012748150039189,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.6170097344671646,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.6170561812855575,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.6171026388929908,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.6171491072944777,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.6171955864950354,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1605,423,1.6172420764996844,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1604,424,1.6172885773134487,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97972,1604,424,1.617335123580438,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97971,1605,424,1.617381680682724,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97971,1605,424,1.617428170687373,5.012779161395269,6.222222222222222
100000,5e-05,2,3,97970,1606,424,1.6174746715011372,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97969,1607,424,1.6175211377434122,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97968,1608,424,1.617567580247592,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97968,1608,424,1.6176139452327551,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97967,1609,424,1.61766032096897,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97966,1610,424,1.6177066194087126,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97966,1610,424,1.6177528728777228,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97966,1610,424,1.6177991370461244,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97966,1610,424,1.6178454119188685,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97966,1610,424,1.6178916975009097,5.012830327338137,6.222222222222222
100000,5e-05,2,3,97966,1610,424,1.617937993797206,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97965,1611,424,1.6179843008127188,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97964,1612,424,1.6180305949657674,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6180768548538185,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6181230912140923,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6181693382658426,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6182155960140154,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6182618644635598,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.618308143619428,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.618354433486576,5.0127901516834426,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6184007340699633,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6184470453745528,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6184933674053106,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6185397001672066,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.6185860436652137,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.618632397904309,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97963,1613,424,1.618678762889472,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97962,1614,424,1.618725138625687,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97962,1614,424,1.6187714585108135,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97961,1615,424,1.618817789126084,5.012892622726815,6.222222222222222
100000,5e-05,2,3,97960,1616,424,1.6188641068657783,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97960,1615,425,1.6189103903055635,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97960,1614,426,1.6189566758876046,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97959,1615,426,1.6190029957727312,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97959,1615,426,1.6190492706454753,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97959,1615,426,1.6190955562275164,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97959,1615,426,1.6191418525238128,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97958,1616,426,1.6191881595393256,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97958,1616,426,1.619234432270805,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97957,1617,426,1.6192807157105902,5.012974551096609,6.222222222222222
100000,5e-05,2,3,97957,1617,426,1.619326943521241,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97957,1617,426,1.6193731820194146,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97956,1618,426,1.6194194312100538,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97956,1618,426,1.6194656248538084,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97955,1619,426,1.6195118291692914,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97954,1620,426,1.6195579886966178,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97954,1620,426,1.6196040610301816,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97953,1621,426,1.6196501439794904,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97953,1621,426,1.6196961929756222,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97953,1621,426,1.619742252576746,5.0129852894598965,6.222222222222222
100000,5e-05,2,3,97952,1622,426,1.6197883227877476,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97952,1622,426,1.6198343802674824,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97952,1621,427,1.6198804377472171,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97951,1622,427,1.6199265398172,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97950,1623,427,1.619972576093786,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97950,1623,427,1.6200185784859105,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97950,1622,428,1.6200645914615697,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97949,1623,428,1.6201106277381556,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97948,1624,428,1.62015663013028,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97948,1624,428,1.6202025564644402,5.012965401774712,6.222222222222222
100000,5e-05,2,3,97948,1624,428,1.6202484933471633,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97947,1625,428,1.6202944407832962,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97946,1626,428,1.6203403439276616,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6203861923527683,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.620431975705941,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6204777695420907,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6205235738660189,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6205693886825305,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6206152139964338,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6206610498125404,5.012935435130092,6.222222222222222
100000,5e-05,2,3,97945,1627,428,1.6207068961356654,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97944,1628,428,1.6207527529706267,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97944,1628,428,1.620798565688237,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97944,1628,428,1.6208443889022774,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97944,1628,428,1.6208902226175583,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97944,1628,428,1.6209360668388941,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97943,1629,428,1.6209819215711025,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97942,1630,428,1.621027721699343,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97942,1630,428,1.6210735092451305,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97942,1630,428,1.6211193072758152,5.0129460411492275,6.222222222222222
100000,5e-05,2,3,97942,1630,428,1.6211651157962,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97941,1631,428,1.621210934811091,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97940,1632,428,1.6212567412331513,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97940,1632,428,1.6213024931661706,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97940,1632,428,1.6213482555677814,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97940,1632,428,1.6213940284427757,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97940,1632,428,1.6214398117959485,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97939,1633,428,1.621485605632098,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97939,1633,428,1.6215313659396073,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97939,1633,428,1.6215771367195415,5.013007698432148,6.222222222222222
100000,5e-05,2,3,97938,1634,428,1.6216229179766948,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97938,1634,428,1.6216686448046247,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97938,1634,428,1.6217143820896593,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97937,1635,428,1.621760129836583,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97936,1636,428,1.6218058023645574,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97935,1637,428,1.6218514415412266,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97934,1638,428,1.621897026625787,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97934,1638,428,1.6219425784865806,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97934,1638,428,1.6219881407245977,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97934,1638,428,1.6220337133445677,5.013079569937649,6.222222222222222
100000,5e-05,2,3,97933,1639,428,1.6220792963512227,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97933,1638,429,1.6221248461371387,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97932,1639,429,1.6221704083751558,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97932,1639,429,1.6222159167031798,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97931,1640,429,1.6222614250312037,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97930,1641,429,1.6223068795766582,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97929,1642,429,1.6223522804665156,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97929,1641,430,1.6223976072727888,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97928,1642,430,1.622442956690049,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97928,1641,431,1.6224882834963221,5.013049604842482,6.222222222222222
100000,5e-05,2,3,97928,1641,431,1.6225336329135822,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97927,1642,431,1.6225789926160226,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97927,1642,431,1.6226243091520265,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97926,1643,431,1.6226696359582997,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97926,1643,431,1.6227149401761225,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97925,1644,431,1.622760254658631,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97924,1645,431,1.6228055363105056,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97923,1646,431,1.6228507749442989,5.012958500121532,6.222222222222222
100000,5e-05,2,3,97922,1647,431,1.6228959706416686,5.012958500121532,5.96969696969697
100000,5e-05,2,3,97922,1647,431,1.62294112348404,5.012958500121532,5.96969696969697
100000,5e-05,2,3,97921,1648,431,1.6229862865226092,5.0129695063425785,5.96969696969697
100000,5e-05,2,3,97921,1648,431,1.623031416949543,5.0129695063425785,5.96969696969697
100000,5e-05,2,3,97921,1647,432,1.6230765575625525,5.0129695063425785,5.96969696969697
100000,5e-05,2,3,97921,1647,432,1.6231217614320037,5.0129695063425785,5.96969696969697
100000,5e-05,2,3,97920,1648,432,1.6231669755207137,5.0129695063425785,5.96969696969697
100000,5e-05,2,3,97920,1648,432,1.623212126324398,5.0129695063425785,5.96969696969697
