n,p,lambd,rho,s,diam
1000,0,1,7.2497263575513005,0.867,92
2351,0,1,10,0.8983411314334325,139
1000,0,1,89.83339005798628,0.979,79
658,0,1,10,0.8829787234042553,72
1000,0,1,57.5918717031236,0.987,86
720,0,1,10,0.9194444444444444,45
1000,0,1,98.19679863827527,0.985,95
1000,0,1,76.62642551892918,0.987,72
1000,0,1,21.37437226101576,0.944,104
1000,0,1,18.78137312863676,0.935,69
2206,0,1,10,0.8970988213961922,124
1472,0,1,10,0.9042119565217391,75
12,0,1,10,1.0,6
1000,0,1,2.563722907859556,0.582,55
1823,0,1,10,0.8968732857926495,120
1320,0,1,10,0.9128787878787878,97
1000,0,1,58.09859941686953,0.981,71
1000,0,1,95.55519359713612,0.99,91
717,0,1,10,0.902370990237099,76
747,0,1,10,0.8835341365461847,66
1000,0,1,55.190295353449905,0.979,101
464,0,1,10,0.9224137931034483,58
2236,0,1,10,0.8837209302325582,107
2722,0,1,10,0.8982365907421014,99
1000,0,1,20.281632172826413,0.949,79
1000,0,1,32.6577369336289,0.966,84
1845,0,1,10,0.9029810298102982,110
1000,0,1,89.63395642957765,0.99,70
1000,0,1,36.561674450268676,0.975,56
2450,0,1,10,0.9004081632653061,149
2831,0,1,10,0.9032144118685976,133
2192,0,1,10,0.9083029197080292,106
1000,0,1,9.155638417694123,0.9,84
1000,0,1,65.85018042922557,0.987,78
1000,0,1,68.80656249947687,0.987,46
314,0,1,10,0.89171974522293,36
1000,0,1,15.263647973086892,0.928,98
1043,0,1,10,0.9175455417066155,48
1000,0,1,80.90211129134481,0.989,82
1000,0,1,44.54040606955056,0.982,99
245,0,1,10,0.9224489795918367,37
2475,0,1,10,0.8985858585858586,137
1000,0,1,75.12200499562032,0.99,75
1000,0,1,51.03234371403328,0.981,98
271,0,1,10,0.9261992619926199,40
33,0,1,10,0.9090909090909091,14
1000,0,1,6.1809957828182664,0.851,45
2887,0,1,10,0.9043990301350884,131
1000,0,1,26.084847191066263,0.956,100
1000,0,1,73.18211343194758,0.982,66
2670,0,1,10,0.8943820224719101,121
1000,0,1,59.986887269012435,0.982,104
436,0,1,10,0.8944954128440367,51
1000,0,1,46.05443233354609,0.988,58
1000,0,1,46.84395843703396,0.977,56
1216,0,1,10,0.9185855263157895,119
1623,0,1,10,0.8915588416512631,132
1000,0,1,85.39249654715151,0.985,91
2345,0,1,10,0.8938166311300639,108
1000,0,1,13.401301422527979,0.943,77
1000,0,1,89.7828619360586,0.989,78
1000,0,1,91.99340449354432,0.989,58
1000,0,1,1.0614113294390992,0.129,40
1000,0,1,69.99266048077646,0.988,97
1896,0,1,10,0.9034810126582279,110
2131,0,1,10,0.9023932426091037,92
1000,0,1,74.25902621376804,0.988,67
1000,0,1,68.52224566514165,0.977,83
1000,0,1,22.492566517131717,0.961,73
762,0,1,10,0.9146981627296588,65
1000,0,1,67.0218964566241,0.982,112
2533,0,1,10,0.8934070272404264,138
1000,0,1,8.333875643837185,0.898,61
975,0,1,10,0.9107692307692308,105
1000,0,1,41.42527718387047,0.972,96
1875,0,1,10,0.9077333333333333,114
1000,0,1,12.307709643446607,0.919,64
1000,0,1,66.19438275651848,0.986,77
2246,0,1,10,0.9047195013357079,150
2949,0,1,10,0.9081044421837912,96
1000,0,1,22.598173972736767,0.965,75
1000,0,1,36.35106667166268,0.98,90
1551,0,1,10,0.9065119277885235,76
1018,0,1,10,0.899803536345776,56
1000,0,1,1.8948043549079308,0.492,66
478,0,1,10,0.9016736401673641,53
908,0,1,10,0.9030837004405287,74
1803,0,1,10,0.901275651691625,110
231,0,1,10,0.9134199134199135,34
1000,0,1,5.064515897088306,0.814,80
2631,0,1,10,0.8985176738882554,158
1672,0,1,10,0.8977272727272727,129
1403,0,1,10,0.8959372772630079,86
1000,0,1,47.038224474302645,0.982,56
1000,0,1,38.974908347655344,0.981,90
1000,0,1,98.47865272439098,0.996,64
1489,0,1,10,0.9100067159167227,119
2380,0,1,10,0.892436974789916,76
1000,0,1,27.110064868255158,0.961,134
1087,0,1,10,0.9089236430542779,78
1000,0,1,17.873390416321545,0.946,92
266,0,1,10,0.9398496240601504,47
1000,0,1,14.319454834644606,0.935,55
1000,0,1,30.250371395172394,0.973,80
1000,0,1,77.38992498609035,0.985,115
1000,0,1,20.55590854928555,0.954,93
1000,0,1,10.186976810764993,0.909,59
2932,0,1,10,0.9014324693042292,138
1000,0,1,12.000794599613673,0.921,68
1000,0,1,40.339438092715696,0.969,78
1000,0,1,68.5118292285601,0.988,76
1461,0,1,10,0.9137577002053389,75
1000,0,1,4.603577025420769,0.798,81
2544,0,1,10,0.8934748427672956,142
1000,0,1,57.22162677619519,0.976,89
1000,0,1,45.62624107220428,0.983,117
1000,0,1,95.86268604512445,0.983,72
1000,0,1,44.20955307391191,0.982,85
2570,0,1,10,0.8937743190661479,155
1000,0,1,1.4609651033423932,0.394,45
1000,0,1,15.890623267256764,0.926,88
1000,0,1,98.41844006083892,0.985,46
2177,0,1,10,0.9035369774919614,144
1000,0,1,29.18835890773803,0.964,62
1000,0,1,26.426842266856188,0.964,90
1824,0,1,10,0.9089912280701754,91
1000,0,1,4.104398546815002,0.748,64
1000,0,1,35.560560669446986,0.964,97
2109,0,1,10,0.8809862494073021,149
481,0,1,10,0.9002079002079002,39
1000,0,1,42.25683056723189,0.966,82
1000,0,1,86.12525813378438,0.986,94
1000,0,1,5.483138548731081,0.834,59
1492,0,1,10,0.8987935656836461,101
1000,0,1,14.355402813483586,0.925,76
2156,0,1,10,0.8951762523191095,133
2338,0,1,10,0.9059024807527801,99
461,0,1,10,0.8915401301518439,42
1000,0,1,31.56820018813361,0.965,79
1000,0,1,23.705110479723846,0.953,89
123,0,1,10,0.8861788617886179,19
1000,0,1,12.259202573354544,0.916,84
2097,0,1,10,0.8946113495469719,130
766,0,1,10,0.8877284595300261,81
596,0,1,10,0.9026845637583892,61
1000,0,1,50.727438620540774,0.972,66
1000,0,1,50.24374465688155,0.974,54
1000,0,1,17.85042509076893,0.956,71
1000,0,1,62.19359538648407,0.989,117
1000,0,1,88.68893262031673,0.99,70
1422,0,1,10,0.90014064697609,113
1000,0,1,2.0934465664705693,0.539,46
2314,0,1,10,0.9014693171996543,199
1000,0,1,5.315709022607306,0.812,57
2648,0,1,10,0.9003021148036254,114
2336,0,1,10,0.9019691780821918,152
1000,0,1,47.14674856157818,0.98,88
396,0,1,10,0.9191919191919192,57
1610,0,1,10,0.9012422360248448,133
276,0,1,10,0.9021739130434783,39
1000,0,1,25.43372097732288,0.965,69
1277,0,1,10,0.9075959279561472,69
1000,0,1,9.03781016944265,0.888,56
985,0,1,10,0.9045685279187817,83
1000,0,1,24.261755039724598,0.944,88
1000,0,1,4.577901457418909,0.772,69
1000,0,1,50.93617000289714,0.981,77
1000,0,1,47.469085956791254,0.975,88
1000,0,1,0.4166503340860217,0.0,0
1000,0,1,28.53697845081643,0.962,63
1000,0,1,29.289157746759862,0.97,101
1000,0,1,85.30040206814948,0.986,104
147,0,1,10,0.9319727891156463,33
10,0,1,10,0.9,5
1000,0,1,0.19096273022412014,0.0,0
1000,0,1,55.842265519009274,0.988,100
1000,0,1,82.99367512378886,0.99,100
1000,0,1,11.327227669753148,0.909,122
412,0,1,10,0.8859223300970874,70
1000,0,1,83.64899434226058,0.989,66
1000,0,1,73.1615070043272,0.988,105
2877,0,1,10,0.899895724713243,144
1000,0,1,37.94455519014116,0.984,82
2921,0,1,10,0.9020883259157823,98
1000,0,1,93.54322559779642,0.988,93
1000,0,1,93.35871698513569,0.989,67
1000,0,1,97.66173248842914,0.997,114
1784,0,1,10,0.9019058295964125,77
1324,0,1,10,0.8935045317220544,124
1000,0,1,92.81205383329367,0.989,118
1000,0,1,10.620523135173087,0.902,88
623,0,1,10,0.9004815409309791,78
1155,0,1,10,0.9056277056277057,68
1000,0,1,27.12780211207958,0.977,55
1000,0,1,77.60129651814673,0.989,96
1564,0,1,10,0.8964194373401535,71
929,0,1,10,0.9020452099031216,84
2440,0,1,10,0.898360655737705,146
1324,0,1,10,0.9078549848942599,75
1000,0,1,78.3164421634972,0.982,84
1000,0,1,23.388059178302147,0.956,95
1000,0,1,98.99616130745545,0.986,92
1000,0,1,4.45463608618637,0.749,71
1000,0,1,83.20377641878942,0.986,89
550,0,1,10,0.9072727272727272,74
1000,0,1,60.69050252470603,0.98,47
1000,0,1,89.14462518423491,0.988,87
1000,0,1,9.849473269643571,0.901,106
1000,0,1,35.95173829611902,0.971,80
2011,0,1,10,0.8901044256588762,94
2706,0,1,10,0.8983739837398373,130
1000,0,1,27.529764917331356,0.965,60
1000,0,1,3.178393421684178,0.713,58
1000,0,1,47.15305578053108,0.981,76
1000,0,1,17.565160427733694,0.939,70
1000,0,1,28.22326320469997,0.958,101
1000,0,1,45.502457284326425,0.983,96
1000,0,1,69.88641652125534,0.987,46
874,0,1,10,0.9073226544622426,56
1000,0,1,1.3663102195077714,0.333,41
2189,0,1,10,0.8985838282320694,123
1000,0,1,67.5148468186358,0.985,64
1000,0,1,97.92994292377232,0.992,70
1000,0,1,18.86499985840078,0.949,76
1000,0,1,24.814405747875867,0.969,79
1000,0,1,81.40905124329022,0.989,68
1000,0,1,8.76956925820329,0.887,79
1000,0,1,83.65314733698882,0.983,83
1486,0,1,10,0.8990578734858681,130
2187,0,1,10,0.9016918152720622,105
1659,0,1,10,0.8981314044605184,99
89,0,1,10,0.898876404494382,24
1175,0,1,10,0.9004255319148936,86
2238,0,1,10,0.9066130473637176,113
1619,0,1,10,0.9172328597899938,82
1000,0,1,5.403830616766115,0.833,78
2624,0,1,10,0.8982469512195121,97
2026,0,1,10,0.8923988153998026,99
2466,0,1,10,0.8880778588807786,105
1000,0,1,54.34514375337257,0.977,78
2816,0,1,10,0.9026988636363636,141
2533,0,1,10,0.8870904066324516,131
76,0,1,10,0.9342105263157895,26
1000,0,1,69.35675679010266,0.989,76
1000,0,1,61.387663200861475,0.978,74
1000,0,1,34.82424702656706,0.969,51
1000,0,1,33.48420784537757,0.969,74
302,0,1,10,0.9006622516556292,44
1000,0,1,96.18302471147415,0.99,72
1251,0,1,10,0.9072741806554756,84
1456,0,1,10,0.8962912087912088,88
1000,0,1,58.9440749687854,0.99,69
1000,0,1,58.26433015521641,0.98,72
417,0,1,10,0.8800959232613909,36
1000,0,1,64.17517224736862,0.969,93
2420,0,1,10,0.890495867768595,115
1984,0,1,10,0.8921370967741935,164
1769,0,1,10,0.9055963821368005,96
1000,0,1,75.96712827912509,0.99,80
1000,0,1,26.630766041586384,0.959,89
1820,0,1,10,0.889010989010989,106
1000,0,1,58.419803772099264,0.978,78
1141,0,1,10,0.9176161262050833,80
2796,0,1,10,0.8962804005722461,137
1000,0,1,70.38192515796568,0.985,92
1000,0,1,75.91738304349438,0.99,103
2507,0,1,10,0.8990825688073395,107
2829,0,1,10,0.896429833863556,100
1000,0,1,3.8313401983023687,0.721,59
1000,0,1,72.88618479512267,0.988,89
1922,0,1,10,0.9063475546305931,132
1000,0,1,95.40206689692798,0.987,96
473,0,1,10,0.9027484143763214,44
2718,0,1,10,0.898822663723326,102
1000,0,1,38.51101966824785,0.965,81
1000,0,1,10.19686293421006,0.899,95
569,0,1,10,0.9332161687170475,56
2143,0,1,10,0.894540363975735,112
1919,0,1,10,0.900990099009901,126
1887,0,1,10,0.8940116587175411,184
1000,0,1,73.95635640573593,0.99,96
1000,0,1,73.44517461064251,0.985,80
1000,0,1,35.94615154086425,0.981,95
1000,0,1,87.73585945981695,0.989,85
2773,0,1,10,0.9044356292823656,157
1000,0,1,54.98367748986021,0.983,53
734,0,1,10,0.9346049046321526,72
1000,0,1,5.744922156803689,0.832,75
1000,0,1,35.61889380671966,0.977,94
1000,0,1,88.86435331528708,0.986,76
1218,0,1,10,0.9072249589490968,79
1822,0,1,10,0.8995609220636663,82
1000,0,1,67.66149840822308,0.989,102
727,0,1,10,0.8817056396148556,72
1000,0,1,20.070462225117392,0.951,67
1358,0,1,10,0.8976435935198822,88
642,0,1,10,0.9049844236760125,68
1000,0,1,52.299860440217635,0.973,76
2321,0,1,10,0.8914261094355881,147
2949,0,1,10,0.8948796202102408,108
1000,0,1,49.09137511672793,0.977,64
2112,0,1,10,0.8929924242424242,101
1000,0,1,59.00461599659198,0.988,109
194,0,1,10,0.8505154639175257,30
316,0,1,10,0.9272151898734177,30
770,0,1,10,0.9103896103896104,70
785,0,1,10,0.9095541401273886,57
2620,0,1,10,0.8904580152671756,121
1283,0,1,10,0.9181605611847233,102
1000,0,1,41.52685974599136,0.972,89
1000,0,1,27.978713226676966,0.97,101
1000,0,1,61.68945625944025,0.984,86
780,0,1,10,0.8935897435897436,50
1000,0,1,63.83201289937595,0.986,78
451,0,1,10,0.8780487804878049,30
450,0,1,10,0.9266666666666666,74
1784,0,1,10,0.8974215246636771,111
1000,0,1,82.92488341366358,0.99,67
1000,0,1,57.00112741239498,0.985,81
577,0,1,10,0.9168110918544194,76
1000,0,1,2.6649317297495534,0.6,41
699,0,1,10,0.9055793991416309,50
884,0,1,10,0.9004524886877828,85
2133,0,1,10,0.8879512423816222,99
1000,0,1,7.617797123924119,0.874,55
2428,0,1,10,0.9023887973640856,128
1000,0,1,18.735314366894194,0.942,86
1000,0,1,12.77905406680382,0.936,80
1947,0,1,10,0.906522855675398,138
1000,0,1,92.1451862896893,0.982,82
1000,0,1,34.059769710544906,0.971,120
2725,0,1,10,0.881834862385321,169
1949,0,1,10,0.9004617752693689,107
1000,0,1,95.27605041471048,0.993,52
1000,0,1,28.507547589074143,0.959,74
2097,0,1,10,0.9022412970910825,92
2660,0,1,10,0.9071428571428571,172
1000,0,1,79.1811886699467,0.985,64
1000,0,1,27.07973934203236,0.961,114
1000,0,1,5.167910544165888,0.796,47
1000,0,1,71.68303019301472,0.986,84
1600,0,1,10,0.914375,73
131,0,1,10,0.9007633587786259,22
223,0,1,10,0.9013452914798207,40
1871,0,1,10,0.9112773917691074,105
1698,0,1,10,0.9140164899882215,103
1000,0,1,88.5058895839011,0.991,96
2382,0,1,10,0.9021830394626364,92
1000,0,1,27.799352890455044,0.964,91
1000,0,1,45.12180209606188,0.976,61
1276,0,1,10,0.9067398119122257,80
1000,0,1,35.553830373526594,0.973,53
2577,0,1,10,0.906092355452076,126
1000,0,1,82.85227739358226,0.991,95
1000,0,1,62.07860019470004,0.982,63
392,0,1,10,0.9056122448979592,74
1000,0,1,83.97656410930959,0.986,73
1446,0,1,10,0.892807745504841,85
1000,0,1,74.91677647159311,0.981,94
1000,0,1,64.87696668862321,0.989,50
2895,0,1,10,0.9101899827288429,169
1399,0,1,10,0.8913509649749821,116
1631,0,1,10,0.9049662783568363,121
1000,0,1,18.43371780395292,0.938,71
1871,0,1,10,0.89470871191876,110
18,0,1,10,0.9444444444444444,8
1000,0,1,40.34448599765745,0.972,71
1000,0,1,52.0823468747372,0.982,69
1000,0,1,40.67971425169856,0.967,87
172,0,1,10,0.8488372093023255,34
1000,0,1,43.018321256718785,0.976,107
1000,0,1,95.60750305987163,0.989,80
1000,0,1,62.92641039036296,0.986,68
635,0,1,10,0.8929133858267716,67
1000,0,1,38.86083789592364,0.976,59
1000,0,1,69.27466259222037,0.985,83
1000,0,1,24.803401098572497,0.953,96
1000,0,1,96.78031000401816,0.994,91
1000,0,1,79.77358587713633,0.988,120
1000,0,1,88.34150851760107,0.988,95
1000,0,1,22.063628195893493,0.95,50
1000,0,1,51.32738470871203,0.984,78
1000,0,1,18.87232152233119,0.953,86
1659,0,1,10,0.8872814948764316,125
80,0,1,10,0.875,15
1042,0,1,10,0.9088291746641075,61
729,0,1,10,0.879286694101509,103
1000,0,1,11.532834721044905,0.919,73
725,0,1,10,0.903448275862069,58
2547,0,1,10,0.8994895956026698,95
1000,0,1,99.275974001644,0.994,90
1708,0,1,10,0.8928571428571429,96
1000,0,1,15.965462595766356,0.94,50
1000,0,1,50.09887229435158,0.974,83
1000,0,1,29.61270210146193,0.964,104
2069,0,1,10,0.9091348477525375,95
1000,0,1,35.41023709536362,0.969,70
2546,0,1,10,0.8955223880597015,138
1000,0,1,60.988835005791856,0.985,96
195,0,1,10,0.9128205128205128,32
2691,0,1,10,0.9041248606465998,87
1000,0,1,5.079068288484423,0.801,64
2831,0,1,10,0.8915577534440127,154
1000,0,1,78.3943491074341,0.982,73
809,0,1,10,0.8949320148331273,71
1388,0,1,10,0.8919308357348703,89
106,0,1,10,0.8867924528301887,25
1000,0,1,98.98581467334206,0.995,86
1000,0,1,2.9280557412617148,0.639,58
764,0,1,10,0.8848167539267016,62
2622,0,1,10,0.9088482074752098,144
1000,0,1,64.07515653673833,0.983,73
1000,0,1,35.54455258301328,0.965,78
1000,0,1,44.12375242877884,0.972,99
515,0,1,10,0.8815533980582524,37
1000,0,1,15.316163306240849,0.94,70
2725,0,1,10,0.9027522935779817,156
162,0,1,10,0.9259259259259259,34
1000,0,1,36.83539663492796,0.973,74
2395,0,1,10,0.8956158663883089,115
780,0,1,10,0.8871794871794871,98
1000,0,1,40.27105248992585,0.972,99
1000,0,1,99.03439376372913,0.993,68
2922,0,1,10,0.9048596851471595,121
1000,0,1,11.604625065908236,0.907,67
2470,0,1,10,0.8979757085020242,127
1000,0,1,14.77061404181973,0.937,67
1089,0,1,10,0.9054178145087236,89
1657,0,1,10,0.8943874471937237,117
2567,0,1,10,0.917413322945072,139
626,0,1,10,0.9153354632587859,76
2508,0,1,10,0.9019138755980861,113
1000,0,1,88.65019415800283,0.994,115
1000,0,1,20.60894887076773,0.95,86
1000,0,1,5.839945472589935,0.836,60
1000,0,1,88.27122768731573,0.985,86
1983,0,1,10,0.903177004538578,138
1000,0,1,33.50833056675248,0.968,65
1000,0,1,32.84773918373902,0.972,98
2521,0,1,10,0.9087663625545418,150
1000,0,1,28.020709181399194,0.961,95
1000,0,1,12.970758080286116,0.935,76
1285,0,1,10,0.909727626459144,109
1000,0,1,25.16212036979405,0.959,106
1857,0,1,10,0.9100700053850296,83
2158,0,1,10,0.9059314179796107,82
1000,0,1,2.0896360188894403,0.555,60
1305,0,1,10,0.9019157088122606,94
2229,0,1,10,0.8959174517720951,119
1000,0,1,66.77862464887994,0.992,67
2455,0,1,10,0.9014256619144603,78
1426,0,1,10,0.9004207573632539,99
1000,0,1,10.19575906865635,0.895,82
1000,0,1,32.642773703298054,0.966,92
2923,0,1,10,0.9083133766678071,142
2041,0,1,10,0.9059284664380206,111
1161,0,1,10,0.8794142980189492,81
1000,0,1,18.985490854517508,0.962,95
1000,0,1,44.832751331272746,0.974,64
1000,0,1,51.93777887955733,0.986,63
1000,0,1,6.621812193201604,0.862,80
2541,0,1,10,0.9016135379771744,96
1000,0,1,80.98312947473201,0.987,81
1000,0,1,15.544522379391124,0.936,60
1000,0,1,92.1890901350579,0.987,101
1000,0,1,23.70321525321708,0.965,71
2622,0,1,10,0.897025171624714,97
560,0,1,10,0.9089285714285714,64
220,0,1,10,0.9090909090909091,34
2174,0,1,10,0.8951241950321988,140
1000,0,1,62.958552714180016,0.986,72
330,0,1,10,0.9333333333333333,42
1000,0,1,73.59085621772886,0.988,85
1000,0,1,86.36474080641693,0.987,71
1000,0,1,70.05888957392435,0.991,55
3002,0,1,10,0.9040639573617588,146
1000,0,1,43.0767912363944,0.98,99
724,0,1,10,0.8812154696132597,79
2526,0,1,10,0.8990498812351544,135
2541,0,1,10,0.898465171192444,110
42,0,1,10,0.9761904761904762,9
1000,0,1,29.44307704931707,0.974,84
1000,0,1,23.770267800212352,0.946,93
1000,0,1,25.835337141997815,0.968,85
2745,0,1,10,0.9027322404371585,117
1000,0,1,22.486825527547595,0.963,121
1265,0,1,10,0.891699604743083,74
1000,0,1,18.481532546249145,0.94,62
1000,0,1,26.165597312400934,0.96,72
1000,0,1,25.974537649674655,0.974,75
212,0,1,10,0.9009433962264151,25
1000,0,1,63.96771911456776,0.985,76
1000,0,1,28.030296841784576,0.97,82
2016,0,1,10,0.9107142857142857,127
2351,0,1,10,0.9008932369204594,102
1592,0,1,10,0.9045226130653267,128
2356,0,1,10,0.9032258064516129,115
2492,0,1,10,0.906099518459069,128
1000,0,1,39.72519295235018,0.975,72
1000,0,1,72.73070745217896,0.99,58
2376,0,1,10,0.9015151515151515,139
856,0,1,10,0.9123831775700935,76
1491,0,1,10,0.9027498323272971,83
36,0,1,10,0.8333333333333334,8
1000,0,1,60.08680461124458,0.983,95
1000,0,1,8.28229071273311,0.886,113
661,0,1,10,0.913767019667171,47
1000,0,1,7.551075204536984,0.853,57
1000,0,1,90.99019593534946,0.986,113
1000,0,1,7.920364729402685,0.868,76
1959,0,1,10,0.8922919857069934,109
1000,0,1,81.37733600280748,0.983,84
1000,0,1,97.1293064456132,0.992,93
1561,0,1,10,0.9051889814221653,113
1642,0,1,10,0.8915956151035322,113
2247,0,1,10,0.8945260347129506,105
1000,0,1,69.49627853452586,0.991,70
1000,0,1,60.76382590167337,0.985,80
1120,0,1,10,0.9080357142857143,76
1000,0,1,94.99201856683047,0.987,91
1171,0,1,10,0.8898377455166524,85
1000,0,1,12.972014844682523,0.924,76
1000,0,1,0.22669725945100305,0.0,0
1000,0,1,25.34191343972808,0.969,63
1755,0,1,10,0.9088319088319088,96
486,0,1,10,0.9053497942386831,46
1000,0,1,75.13441083944606,0.989,109
1000,0,1,68.63091429626262,0.981,68
1000,0,1,37.66618263222617,0.981,83
2598,0,1,10,0.8995381062355658,99
1000,0,1,6.90320347743314,0.844,48
1000,0,1,5.0945558104150575,0.762,79
1000,0,1,84.98594560053424,0.997,107
2725,0,1,10,0.9020183486238532,125
740,0,1,10,0.9094594594594595,46
1000,0,1,33.29643105907869,0.977,67
1000,0,1,96.19284670810318,0.993,82
1992,0,1,10,0.9106425702811245,116
893,0,1,10,0.9059350503919373,60
437,0,1,10,0.9038901601830663,66
786,0,1,10,0.8944020356234097,69
3001,0,1,10,0.8960346551149617,102
2607,0,1,10,0.9075565784426544,215
1000,0,1,84.7342225169877,0.99,80
863,0,1,10,0.8980301274623407,65
1000,0,1,1.4490941737254626,0.365,50
1000,0,1,32.02319594881479,0.98,79
300,0,1,10,0.88,44
323,0,1,10,0.8730650154798761,42
2155,0,1,10,0.9002320185614849,146
2242,0,1,10,0.8951828724353256,137
1000,0,1,69.5212627707723,0.989,65
1426,0,1,10,0.896914446002805,103
1000,0,1,23.56838788880351,0.957,89
1000,0,1,19.932277227792415,0.945,65
1000,0,1,27.24118863865732,0.972,119
1000,0,1,91.613565250465,0.99,69
1000,0,1,86.74657955359719,0.987,103
1000,0,1,53.78889268560433,0.979,62
1127,0,1,10,0.9077196095829636,100
1000,0,1,45.12632730774999,0.975,80
1000,0,1,37.95773152426618,0.977,98
597,0,1,10,0.9061976549413735,58
1000,0,1,88.22166930799908,0.989,84
1000,0,1,53.867478834021576,0.985,81
2506,0,1,10,0.902633679169992,180
106,0,1,10,0.9339622641509434,24
1000,0,1,92.71105022560916,0.992,87
469,0,1,10,0.8997867803837953,54
245,0,1,10,0.9306122448979591,36
1000,0,1,13.850927429967175,0.94,68
425,0,1,10,0.9247058823529412,40
1000,0,1,26.649139996528337,0.967,56
1000,0,1,15.32827197559138,0.953,83
1000,0,1,88.88496448908971,0.989,83
1000,0,1,73.78384714150307,0.988,110
2250,0,1,10,0.9048888888888889,116
1000,0,1,84.40648748044262,0.986,76
1868,0,1,10,0.8966809421841542,101
1789,0,1,10,0.9010620458356624,72
1000,0,1,66.24578599630756,0.991,97
1235,0,1,10,0.8979757085020242,103
1399,0,1,10,0.899928520371694,131
1000,0,1,32.977224771509796,0.963,80
477,0,1,10,0.9014675052410901,48
2303,0,1,10,0.9009986973512809,111
334,0,1,10,0.8982035928143712,51
2414,0,1,10,0.8972659486329743,91
1000,0,1,26.401870451808506,0.966,92
890,0,1,10,0.903370786516854,86
1000,0,1,85.92241913559968,0.982,53
2088,0,1,10,0.907088122605364,108
1000,0,1,41.273676125491676,0.975,67
966,0,1,10,0.9078674948240165,84
1651,0,1,10,0.9049061175045428,95
1000,0,1,5.188213501879401,0.829,69
1000,0,1,43.71824255792633,0.98,92
1000,0,1,53.54367595227514,0.983,64
1000,0,1,93.05102762734974,0.988,58
472,0,1,10,0.8686440677966102,53
1000,0,1,1.4171971650096538,0.308,58
1000,0,1,86.06565444324286,0.99,86
2497,0,1,10,0.9122947537044453,143
1000,0,1,27.895586215280797,0.962,81
1216,0,1,10,0.9013157894736842,99
1000,0,1,41.788606745918344,0.979,64
1818,0,1,10,0.8943894389438944,79
1000,0,1,61.75210961664725,0.987,78
1000,0,1,97.63929294086347,0.989,61
1000,0,1,4.821151715530469,0.786,58
1300,0,1,10,0.8953846153846153,78
1000,0,1,56.154405881699965,0.983,80
1000,0,1,26.09900513815182,0.953,74
1000,0,1,76.25111797726754,0.988,78
1690,0,1,10,0.906508875739645,131
1034,0,1,10,0.8907156673114119,62
1000,0,1,86.16482291620622,0.989,92
1000,0,1,61.51803873917147,0.979,53
1000,0,1,46.595229327129275,0.968,81
18,0,1,10,1.0,8
1000,0,1,84.7212535272128,0.986,115
1000,0,1,95.27923692337988,0.988,74
1000,0,1,66.52400936333744,0.984,102
1000,0,1,92.80091123695738,0.986,74
1000,0,1,79.06873984944916,0.987,86
1000,0,1,59.499376354763356,0.98,82
1000,0,1,10.85216701781927,0.902,63
1000,0,1,41.4081721481234,0.972,102
1000,0,1,87.28284475198389,0.985,47
1000,0,1,53.01331723300725,0.981,72
890,0,1,10,0.9157303370786517,62
215,0,1,10,0.8604651162790697,28
564,0,1,10,0.875886524822695,52
2854,0,1,10,0.8948843728100911,107
1000,0,1,99.99950402351497,0.991,78
104,0,1,10,0.9519230769230769,28
1000,0,1,13.05338587102426,0.924,63
1000,0,1,42.28505458125169,0.982,98
2077,0,1,10,0.9075589792970631,101
1595,0,1,10,0.9040752351097179,71
1000,0,1,84.66613799446444,0.988,91
1142,0,1,10,0.8835376532399299,78
1283,0,1,10,0.8893219017926735,106
1000,0,1,90.29575833154388,0.989,111
1000,0,1,51.12794106685282,0.978,82
804,0,1,10,0.9104477611940298,116
1000,0,1,63.94080778328033,0.977,83
327,0,1,10,0.9021406727828746,26
1000,0,1,65.19513711754881,0.987,114
1627,0,1,10,0.89920098340504,75
1000,0,1,27.72924098861602,0.96,114
1104,0,1,10,0.8831521739130435,72
1042,0,1,10,0.9136276391554703,68
1000,0,1,61.688868888213435,0.977,94
1000,0,1,82.36193125588805,0.985,67
1000,0,1,66.05772626770857,0.984,107
1000,0,1,61.31048282093402,0.992,89
53,0,1,10,0.9245283018867925,14
516,0,1,10,0.8914728682170543,52
1000,0,1,22.943804148191617,0.951,92
1000,0,1,33.64942849287388,0.972,141
1000,0,1,37.872828043057204,0.984,81
1000,0,1,76.74980157302905,0.987,85
77,0,1,10,0.8441558441558441,20
2741,0,1,10,0.9022254651587012,95
2023,0,1,10,0.8947108255066732,84
1000,0,1,33.987077303592486,0.976,85
1000,0,1,61.092302246711604,0.987,98
2311,0,1,10,0.9013414106447425,162
487,0,1,10,0.8788501026694046,65
1000,0,1,15.882951334576823,0.934,90
1000,0,1,83.71937279170805,0.991,65
1000,0,1,61.60266050381412,0.98,118
1000,0,1,57.83036581238782,0.989,119
923,0,1,10,0.9014084507042254,86
2225,0,1,10,0.8907865168539326,137
2652,0,1,10,0.8963046757164405,176
1000,0,1,25.629691272585873,0.965,82
1000,0,1,28.12981287589249,0.959,84
1000,0,1,76.09919018443392,0.99,76
1000,0,1,96.10346731959216,0.988,69
1000,0,1,37.608504316063254,0.98,88
1840,0,1,10,0.9103260869565217,70
1000,0,1,77.40027983954495,0.992,100
1000,0,1,93.56171816397011,0.992,77
1557,0,1,10,0.9081567116249197,121
185,0,1,10,0.9027027027027027,27
1000,0,1,26.695079018115976,0.969,54
