n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,1.25,4,5486,484,4030,18.039367292991358,5.835975943138269
10000,0.0005,1.25,4,5486,484,4030,18.03971666848267,5.835975943138269
10000,0.0005,1.25,4,5485,485,4030,18.040066685983543,5.835975943138269
10000,0.0005,1.25,4,5485,485,4030,18.040414028810915,5.835975943138269
10000,0.0005,1.25,4,5485,485,4030,18.040762006192384,5.835975943138269
10000,0.0005,1.25,4,5484,486,4030,18.04111062045071,5.835975943138269
10000,0.0005,1.25,4,5484,486,4030,18.04145346779793,5.83588621444216
10000,0.0005,1.25,4,5484,486,4030,18.041796933365507,5.83588621444216
10000,0.0005,1.25,4,5484,486,4030,18.042141019387014,5.83588621444216
10000,0.0005,1.25,4,5484,486,4030,18.042485728108144,5.83588621444216
10000,0.0005,1.25,4,5483,487,4030,18.04283106178681,5.83588621444216
10000,0.0005,1.25,4,5482,488,4030,18.043176903045673,5.83588621444216
10000,0.0005,1.25,4,5482,488,4030,18.04352013283802,5.83588621444216
10000,0.0005,1.25,4,5482,487,4031,18.043863982231983,5.83588621444216
10000,0.0005,1.25,4,5481,488,4031,18.04420794989902,5.83588621444216
10000,0.0005,1.25,4,5481,488,4031,18.044548723454994,5.83588621444216
10000,0.0005,1.25,4,5481,488,4031,18.044890107768385,5.836708629812024
10000,0.0005,1.25,4,5480,489,4031,18.045232105032408,5.836708629812024
10000,0.0005,1.25,4,5480,489,4031,18.045569145814344,5.836708629812024
10000,0.0005,1.25,4,5480,488,4032,18.04590678403499,5.836708629812024
10000,0.0005,1.25,4,5480,488,4032,18.046245136259657,5.836708629812024
10000,0.0005,1.25,4,5480,488,4032,18.04658409058556,5.836708629812024
10000,0.0005,1.25,4,5479,489,4032,18.046923044911466,5.836708629812024
10000,0.0005,1.25,4,5479,489,4032,18.047260683132112,5.836708629812024
10000,0.0005,1.25,4,5479,489,4032,18.047598920913273,5.836708629812024
10000,0.0005,1.25,4,5479,489,4032,18.047937760388074,5.836708629812024
10000,0.0005,1.25,4,5479,489,4032,18.04827720370104,5.836649023544296
10000,0.0005,1.25,4,5479,489,4032,18.04861725300819,5.836649023544296
10000,0.0005,1.25,4,5479,488,4033,18.048957910477103,5.836649023544296
10000,0.0005,1.25,4,5478,489,4033,18.049299907741126,5.836649023544296
10000,0.0005,1.25,4,5477,490,4033,18.049639957048274,5.836649023544296
10000,0.0005,1.25,4,5477,490,4033,18.049976884271995,5.836649023544296
10000,0.0005,1.25,4,5477,490,4033,18.050314408531552,5.836649023544296
10000,0.0005,1.25,4,5477,489,4034,18.0506525319466,5.836649023544296
10000,0.0005,1.25,4,5476,490,4034,18.05099076972776,5.836649023544296
10000,0.0005,1.25,4,5476,490,4034,18.05132710202407,5.836649023544296
10000,0.0005,1.25,4,5476,490,4034,18.051664029247792,5.837107377647909
10000,0.0005,1.25,4,5476,490,4034,18.05200155350735,5.837107377647909
10000,0.0005,1.25,4,5476,489,4035,18.052339676922397,5.837107377647909
10000,0.0005,1.25,4,5476,488,4036,18.052679120235364,5.837107377647909
10000,0.0005,1.25,4,5476,487,4037,18.053018678809217,5.837107377647909
10000,0.0005,1.25,4,5475,488,4037,18.05335956853139,5.837107377647909
10000,0.0005,1.25,4,5475,488,4037,18.05369732079011,5.837107377647909
10000,0.0005,1.25,4,5475,488,4037,18.054035673014777,5.837107377647909
10000,0.0005,1.25,4,5475,488,4037,18.05437462734068,5.837107377647909
10000,0.0005,1.25,4,5474,489,4037,18.054714185914534,5.837107377647909
10000,0.0005,1.25,4,5474,489,4037,18.055050631368314,5.836865180854942
10000,0.0005,1.25,4,5473,490,4037,18.05538767215025,5.836865180854942
10000,0.0005,1.25,4,5473,490,4037,18.0557210610484,5.836865180854942
10000,0.0005,1.25,4,5473,490,4037,18.056055034497508,5.836865180854942
10000,0.0005,1.25,4,5473,490,4037,18.05638959455104,5.836865180854942
10000,0.0005,1.25,4,5473,489,4038,18.056724743273286,5.836865180854942
10000,0.0005,1.25,4,5473,489,4038,18.057060595498307,5.836865180854942
10000,0.0005,1.25,4,5472,490,4038,18.057397040952086,5.836865180854942
10000,0.0005,1.25,4,5472,489,4039,18.057732189674333,5.836865180854942
10000,0.0005,1.25,4,5471,490,4039,18.0580674507589,5.836865180854942
10000,0.0005,1.25,4,5470,491,4039,18.058399098217652,5.836775726558107
10000,0.0005,1.25,4,5470,491,4039,18.058729485596853,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.059060447039844,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.059391518054575,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.059723165513326,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.060055391426946,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.060388197816827,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.060721586714976,5.836775726558107
10000,0.0005,1.25,4,5470,490,4040,18.061055560164085,5.836775726558107
10000,0.0005,1.25,4,5469,491,4040,18.061390120217617,5.836775726558107
10000,0.0005,1.25,4,5469,491,4040,18.061721081660608,5.8376302797586925
10000,0.0005,1.25,4,5469,491,4040,18.062052619165787,5.8376302797586925
10000,0.0005,1.25,4,5469,491,4040,18.062384156670966,5.8376302797586925
10000,0.0005,1.25,4,5469,491,4040,18.062716272247187,5.8376302797586925
10000,0.0005,1.25,4,5469,490,4041,18.063048967913826,5.8376302797586925
10000,0.0005,1.25,4,5469,490,4041,18.063383527967357,5.8376302797586925
10000,0.0005,1.25,4,5469,490,4041,18.063718676689604,5.8376302797586925
10000,0.0005,1.25,4,5468,491,4041,18.064054416155777,5.8376302797586925
10000,0.0005,1.25,4,5468,490,4042,18.064387693942813,5.8376302797586925
10000,0.0005,1.25,4,5468,489,4043,18.06472108284096,5.8376302797586925
10000,0.0005,1.25,4,5468,489,4043,18.065054582924336,5.837783467446914
10000,0.0005,1.25,4,5467,490,4043,18.065388667948977,5.837783467446914
10000,0.0005,1.25,4,5467,489,4044,18.065718021592453,5.837783467446914
10000,0.0005,1.25,4,5467,489,4044,18.06604748374549,5.837783467446914
10000,0.0005,1.25,4,5467,489,4044,18.06637751674879,5.837783467446914
10000,0.0005,1.25,4,5467,489,4044,18.066708122583982,5.837783467446914
10000,0.0005,1.25,4,5467,489,4044,18.067039303243032,5.837783467446914
10000,0.0005,1.25,4,5466,490,4044,18.06737106072831,5.837783467446914
10000,0.0005,1.25,4,5466,489,4045,18.06770098484576,5.837783467446914
10000,0.0005,1.25,4,5465,490,4045,18.068031590680953,5.837783467446914
10000,0.0005,1.25,4,5465,490,4045,18.06835868202121,5.8367795059471055
10000,0.0005,1.25,4,5465,489,4046,18.068686336018587,5.8367795059471055
10000,0.0005,1.25,4,5465,489,4046,18.069016369021888,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.06934697485708,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.069673505469325,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.07000059680958,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.07032825080696,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.070656469400543,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.070985254539455,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.07131460818293,5.8367795059471055
10000,0.0005,1.25,4,5464,490,4046,18.071644532300382,5.837298682283775
10000,0.0005,1.25,4,5464,490,4046,18.07197502887148,5.837298682283775
10000,0.0005,1.25,4,5464,490,4046,18.072306099886212,5.837298682283775
10000,0.0005,1.25,4,5464,490,4046,18.072637747344963,5.837298682283775
10000,0.0005,1.25,4,5464,490,4046,18.072969973258584,5.837298682283775
10000,0.0005,1.25,4,5464,490,4046,18.073302779648465,5.837298682283775
10000,0.0005,1.25,4,5464,489,4047,18.073636168546614,5.837298682283775
10000,0.0005,1.25,4,5463,490,4047,18.07396966862999,5.837298682283775
10000,0.0005,1.25,4,5463,490,4047,18.07430131608874,5.837298682283775
10000,0.0005,1.25,4,5463,490,4047,18.07463354200236,5.837298682283775
10000,0.0005,1.25,4,5463,490,4047,18.07496634839224,5.838184147904128
10000,0.0005,1.25,4,5463,490,4047,18.07529973729039,5.838184147904128
10000,0.0005,1.25,4,5463,490,4047,18.0756337107395,5.838184147904128
10000,0.0005,1.25,4,5463,489,4048,18.07596827079303,5.838184147904128
10000,0.0005,1.25,4,5463,489,4048,18.07630294281445,5.838184147904128
10000,0.0005,1.25,4,5463,489,4048,18.07663820389902,5.838184147904128
10000,0.0005,1.25,4,5463,489,4048,18.07697405612404,5.838184147904128
10000,0.0005,1.25,4,5463,488,4049,18.07731050157782,5.838184147904128
10000,0.0005,1.25,4,5463,488,4049,18.077647655994543,5.838184147904128
10000,0.0005,1.25,4,5463,488,4049,18.077985408253262,5.838184147904128
10000,0.0005,1.25,4,5463,488,4049,18.07832376047793,5.838916346329901
10000,0.0005,1.25,4,5463,488,4049,18.078662714803833,5.838916346329901
10000,0.0005,1.25,4,5463,488,4049,18.079002273377686,5.838916346329901
10000,0.0005,1.25,4,5463,488,4049,18.079342438357703,5.838916346329901
10000,0.0005,1.25,4,5463,488,4049,18.079683211913675,5.838916346329901
10000,0.0005,1.25,4,5462,489,4049,18.080024596227066,5.838916346329901
10000,0.0005,1.25,4,5462,489,4049,18.08036525369598,5.838916346329901
10000,0.0005,1.25,4,5461,490,4049,18.080706521505896,5.838916346329901
10000,0.0005,1.25,4,5461,490,4049,18.08104645521882,5.838916346329901
10000,0.0005,1.25,4,5461,490,4049,18.081386996679743,5.838916346329901
10000,0.0005,1.25,4,5461,489,4050,18.08172814806567,5.840505401940679
10000,0.0005,1.25,4,5461,489,4050,18.082070028407554,5.840505401940679
10000,0.0005,1.25,4,5461,488,4051,18.082412523484187,5.840505401940679
10000,0.0005,1.25,4,5461,488,4051,18.082755135903888,5.840505401940679
10000,0.0005,1.25,4,5460,489,4051,18.083098365696234,5.840505401940679
10000,0.0005,1.25,4,5459,490,4051,18.08343963350615,5.840505401940679
10000,0.0005,1.25,4,5459,490,4051,18.083777756921197,5.840505401940679
10000,0.0005,1.25,4,5458,491,4051,18.084116481622697,5.840505401940679
10000,0.0005,1.25,4,5458,491,4051,18.084454490748943,5.840505401940679
10000,0.0005,1.25,4,5458,491,4051,18.08479310075487,5.840505401940679
10000,0.0005,1.25,4,5458,491,4051,18.085132313780647,5.840784170025646
10000,0.0005,1.25,4,5458,491,4051,18.085472131977912,5.840784170025646
10000,0.0005,1.25,4,5458,491,4051,18.085812557509826,5.840784170025646
10000,0.0005,1.25,4,5458,491,4051,18.086153592551177,5.840784170025646
10000,0.0005,1.25,4,5458,491,4051,18.08649523928845,5.840784170025646
10000,0.0005,1.25,4,5458,491,4051,18.08683749991992,5.840784170025646
10000,0.0005,1.25,4,5458,490,4052,18.087180376655734,5.840784170025646
10000,0.0005,1.25,4,5457,491,4052,18.087523370996326,5.840784170025646
10000,0.0005,1.25,4,5456,492,4052,18.087865631627796,5.840784170025646
10000,0.0005,1.25,4,5456,492,4052,18.08820352654248,5.840784170025646
10000,0.0005,1.25,4,5456,492,4052,18.08854202193048,5.84145894428174
10000,0.0005,1.25,4,5456,492,4052,18.088881119929802,5.84145894428174
10000,0.0005,1.25,4,5456,492,4052,18.089220822689885,5.84145894428174
10000,0.0005,1.25,4,5456,492,4052,18.089561132371696,5.84145894428174
10000,0.0005,1.25,4,5456,492,4052,18.089902051147796,5.84145894428174
10000,0.0005,1.25,4,5456,492,4052,18.09024358120244,5.84145894428174
10000,0.0005,1.25,4,5456,491,4053,18.09058572473165,5.84145894428174
10000,0.0005,1.25,4,5456,491,4053,18.09092798536312,5.84145894428174
10000,0.0005,1.25,4,5455,492,4053,18.091270862098934,5.84145894428174
10000,0.0005,1.25,4,5454,493,4053,18.091613005628144,5.84145894428174
10000,0.0005,1.25,4,5453,494,4053,18.091953808218243,5.8423175650899
10000,0.0005,1.25,4,5453,494,4053,18.092291474941188,5.8423175650899
10000,0.0005,1.25,4,5452,495,4053,18.092629741325965,5.8423175650899
10000,0.0005,1.25,4,5451,496,4053,18.092965508974753,5.8423175650899
10000,0.0005,1.25,4,5451,496,4053,18.09329649780388,5.8423175650899
10000,0.0005,1.25,4,5451,496,4053,18.093628062790618,5.8423175650899
10000,0.0005,1.25,4,5451,495,4054,18.093959627777355,5.8423175650899
10000,0.0005,1.25,4,5451,495,4054,18.094291302735897,5.8423175650899
10000,0.0005,1.25,4,5450,496,4054,18.094623556245324,5.8423175650899
10000,0.0005,1.25,4,5450,496,4054,18.094952828553524,5.8423175650899
10000,0.0005,1.25,4,5449,497,4054,18.09528267105373,5.840550458715498
10000,0.0005,1.25,4,5448,498,4054,18.095609575270796,5.840550458715498
10000,0.0005,1.25,4,5447,499,4054,18.09593414521562,5.840550458715498
10000,0.0005,1.25,4,5447,499,4054,18.096255327165192,5.840550458715498
10000,0.0005,1.25,4,5447,499,4054,18.096577051608207,5.840550458715498
10000,0.0005,1.25,4,5447,498,4055,18.096899320380363,5.840550458715498
10000,0.0005,1.25,4,5447,498,4055,18.09722169304316,5.840550458715498
10000,0.0005,1.25,4,5446,499,4055,18.097544612232632,5.840550458715498
10000,0.0005,1.25,4,5446,499,4055,18.09786471466541,5.840550458715498
10000,0.0005,1.25,4,5446,499,4055,18.098185355947972,5.840550458715498
10000,0.0005,1.25,4,5446,499,4055,18.098506537897546,5.839331619537333
10000,0.0005,1.25,4,5446,499,4055,18.09882826234056,5.839331619537333
10000,0.0005,1.25,4,5446,498,4056,18.099150531112716,5.839331619537333
10000,0.0005,1.25,4,5446,498,4056,18.099472903775514,5.839331619537333
10000,0.0005,1.25,4,5446,497,4057,18.099795822964985,5.839331619537333
10000,0.0005,1.25,4,5446,496,4058,18.100119395202487,5.839331619537333
10000,0.0005,1.25,4,5446,496,4058,18.10044307217287,5.839331619537333
10000,0.0005,1.25,4,5446,496,4058,18.100767300105105,5.839331619537333
10000,0.0005,1.25,4,5446,496,4058,18.101092080878082,5.839331619537333
10000,0.0005,1.25,4,5446,496,4058,18.10141741638032,5.839331619537333
10000,0.0005,1.25,4,5446,496,4058,18.101743308510024,5.840249724568548
10000,0.0005,1.25,4,5446,496,4058,18.102069759175166,5.840249724568548
10000,0.0005,1.25,4,5446,496,4058,18.102396770293545,5.840249724568548
10000,0.0005,1.25,4,5446,496,4058,18.10272434379285,5.840249724568548
10000,0.0005,1.25,4,5445,497,4058,18.103052481610735,5.840249724568548
10000,0.0005,1.25,4,5445,496,4059,18.10337994784078,5.840249724568548
10000,0.0005,1.25,4,5445,496,4059,18.10370922014898,5.840249724568548
10000,0.0005,1.25,4,5445,496,4059,18.104039062649186,5.840249724568548
10000,0.0005,1.25,4,5445,496,4059,18.104369477319597,5.840249724568548
10000,0.0005,1.25,4,5445,496,4059,18.104700466148724,5.840249724568548
10000,0.0005,1.25,4,5445,495,4060,18.105032031135462,5.841138659320369
10000,0.0005,1.25,4,5445,494,4061,18.105363706094003,5.841138659320369
10000,0.0005,1.25,4,5445,494,4061,18.105695491097322,5.841138659320369
10000,0.0005,1.25,4,5445,494,4061,18.106027855035833,5.841138659320369
10000,0.0005,1.25,4,5445,494,4061,18.10636079993345,5.841138659320369
10000,0.0005,1.25,4,5445,493,4062,18.10669374483107,5.841138659320369
10000,0.0005,1.25,4,5444,494,4062,18.107026800617913,5.841138659320369
10000,0.0005,1.25,4,5444,494,4062,18.107357433780418,5.841138659320369
10000,0.0005,1.25,4,5444,493,4063,18.107688641861895,5.841138659320369
10000,0.0005,1.25,4,5444,493,4063,18.108020536983037,5.841138659320369
10000,0.0005,1.25,4,5444,493,4063,18.108353011424065,5.841109478325076
10000,0.0005,1.25,4,5444,493,4063,18.108686067210908,5.841109478325076
10000,0.0005,1.25,4,5444,493,4063,18.109019706380145,5.841109478325076
10000,0.0005,1.25,4,5444,492,4064,18.109353930979076,5.841109478325076
10000,0.0005,1.25,4,5444,492,4064,18.109688267321435,5.841109478325076
10000,0.0005,1.25,4,5444,492,4064,18.11002319154483,5.841109478325076
10000,0.0005,1.25,4,5444,492,4064,18.110358705720305,5.841109478325076
10000,0.0005,1.25,4,5444,492,4064,18.11069421989578,5.841109478325076
10000,0.0005,1.25,4,5444,492,4064,18.111030326105343,5.841109478325076
10000,0.0005,1.25,4,5444,491,4065,18.111367026442043,5.841109478325076
10000,0.0005,1.25,4,5444,491,4065,18.111703840184042,5.842027920646898
10000,0.0005,1.25,4,5444,491,4065,18.11204065392604,5.842027920646898
10000,0.0005,1.25,4,5444,491,4065,18.11237806430141,5.842027920646898
10000,0.0005,1.25,4,5443,492,4065,18.112716073427656,5.842027920646898
10000,0.0005,1.25,4,5443,491,4066,18.11305158760313,5.842027920646898
10000,0.0005,1.25,4,5443,491,4066,18.11338780681806,5.842027920646898
10000,0.0005,1.25,4,5443,490,4067,18.11372462056006,5.842027920646898
10000,0.0005,1.25,4,5443,490,4067,18.11406154778378,5.842027920646898
10000,0.0005,1.25,4,5443,490,4067,18.114399072043337,5.842027920646898
10000,0.0005,1.25,4,5443,490,4067,18.114737195458385,5.842027920646898
10000,0.0005,1.25,4,5443,490,4067,18.115075920159885,5.842366342090761
10000,0.0005,1.25,4,5443,490,4067,18.115415248290187,5.842366342090761
10000,0.0005,1.25,4,5443,490,4067,18.115755182003113,5.842366342090761
10000,0.0005,1.25,4,5443,490,4067,18.116095723464035,5.842366342090761
10000,0.0005,1.25,4,5442,491,4067,18.116436874849963,5.842366342090761
10000,0.0005,1.25,4,5442,491,4067,18.116777300381877,5.842366342090761
10000,0.0005,1.25,4,5442,491,4067,18.11711833542323,5.842366342090761
10000,0.0005,1.25,4,5442,491,4067,18.1174599821605,5.842366342090761
10000,0.0005,1.25,4,5441,492,4067,18.11780224279197,5.842366342090761
10000,0.0005,1.25,4,5441,491,4068,18.11814073817997,5.842366342090761
10000,0.0005,1.25,4,5441,490,4069,18.118479348185897,5.8424921889356
10000,0.0005,1.25,4,5441,490,4069,18.118818072887397,5.8424921889356
10000,0.0005,1.25,4,5440,491,4069,18.1191574010177,5.8424921889356
10000,0.0005,1.25,4,5440,491,4069,18.119493620232628,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.119830433974627,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.120167361198348,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.120504885457905,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.120843008872953,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.121181733574453,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.121521061704755,5.8424921889356
10000,0.0005,1.25,4,5440,490,4070,18.12186099541768,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.122201536878602,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.12254268826453,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.12288445176419,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.12322682957811,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.1235698239187,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.12391343701036,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.12425767108953,5.843198529411964
10000,0.0005,1.25,4,5440,490,4070,18.124602528404818,5.843198529411964
10000,0.0005,1.25,4,5439,491,4070,18.124948011217047,5.843198529411964
10000,0.0005,1.25,4,5438,492,4070,18.125291506279304,5.84372127229268
10000,0.0005,1.25,4,5437,493,4070,18.125633649808513,5.84372127229268
10000,0.0005,1.25,4,5437,493,4070,18.125974452398612,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.1263158658503,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.126656552333564,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.12699784926189,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.12733975882681,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.127682283231675,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.12802480763654,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.128367949096607,5.84372127229268
10000,0.0005,1.25,4,5436,494,4070,18.12871170983913,5.844738778513535
10000,0.0005,1.25,4,5435,495,4070,18.129056092103443,5.844738778513535
10000,0.0005,1.25,4,5434,496,4070,18.12939788480617,5.844738778513535
10000,0.0005,1.25,4,5434,496,4070,18.12973712660076,5.844738778513535
10000,0.0005,1.25,4,5434,496,4070,18.130076973669578,5.844738778513535
10000,0.0005,1.25,4,5434,496,4070,18.130417428176344,5.844738778513535
10000,0.0005,1.25,4,5434,495,4071,18.130758492296398,5.844738778513535
10000,0.0005,1.25,4,5434,494,4072,18.131099672780874,5.844738778513535
10000,0.0005,1.25,4,5434,493,4073,18.1314409697092,5.844738778513535
10000,0.0005,1.25,4,5434,493,4073,18.131785470613515,5.844738778513535
10000,0.0005,1.25,4,5434,493,4073,18.132130595721367,5.845049687155125
10000,0.0005,1.25,4,5433,494,4073,18.13247634729886,5.845049687155125
10000,0.0005,1.25,4,5433,494,4073,18.13281703378212,5.845049687155125
10000,0.0005,1.25,4,5433,494,4073,18.133158330710447,5.845049687155125
10000,0.0005,1.25,4,5433,494,4073,18.133500240275367,5.845049687155125
10000,0.0005,1.25,4,5432,495,4073,18.13384276468023,5.845049687155125
10000,0.0005,1.25,4,5432,495,4073,18.134182727284344,5.845049687155125
10000,0.0005,1.25,4,5431,496,4073,18.134523297739857,5.845049687155125
10000,0.0005,1.25,4,5431,496,4073,18.13486133543106,5.845049687155125
10000,0.0005,1.25,4,5430,497,4073,18.1351999741036,5.845049687155125
10000,0.0005,1.25,4,5430,497,4073,18.1355349263729,5.843462246777093
10000,0.0005,1.25,4,5430,497,4073,18.135870468693177,5.843462246777093
10000,0.0005,1.25,4,5430,497,4073,18.13620660314696,5.843462246777093
10000,0.0005,1.25,4,5430,497,4073,18.136543331827824,5.843462246777093
10000,0.0005,1.25,4,5430,497,4073,18.13688065684047,5.843462246777093
10000,0.0005,1.25,4,5429,498,4073,18.137218580300807,5.843462246777093
10000,0.0005,1.25,4,5428,499,4073,18.137554601806183,5.843462246777093
10000,0.0005,1.25,4,5428,499,4073,18.137886414332105,5.843462246777093
10000,0.0005,1.25,4,5428,499,4073,18.13821880588936,5.843462246777093
10000,0.0005,1.25,4,5428,499,4073,18.13855177850236,5.843462246777093
10000,0.0005,1.25,4,5428,498,4074,18.138885334206165,5.842667649226145
10000,0.0005,1.25,4,5428,498,4074,18.1392190012065,5.842667649226145
10000,0.0005,1.25,4,5428,498,4074,18.139553253734285,5.842667649226145
10000,0.0005,1.25,4,5428,498,4074,18.13988809384813,5.842667649226145
10000,0.0005,1.25,4,5428,498,4074,18.14022352361752,5.842667649226145
10000,0.0005,1.25,4,5428,498,4074,18.140559545122898,5.842667649226145
10000,0.0005,1.25,4,5428,497,4075,18.140896160455725,5.842667649226145
10000,0.0005,1.25,4,5427,498,4075,18.14123288913659,5.842667649226145
10000,0.0005,1.25,4,5427,498,4075,18.141568910641965,5.842667649226145
10000,0.0005,1.25,4,5427,498,4075,18.141905525974792,5.842667649226145
10000,0.0005,1.25,4,5427,497,4076,18.14224273723765,5.84374424175444
10000,0.0005,1.25,4,5427,497,4076,18.142580062250296,5.84374424175444
10000,0.0005,1.25,4,5427,497,4076,18.142917985710632,5.84374424175444
10000,0.0005,1.25,4,5427,497,4076,18.14325650974584,5.84374424175444
10000,0.0005,1.25,4,5427,497,4076,18.143595033781047,5.84374424175444
10000,0.0005,1.25,4,5427,497,4076,18.143934160529668,5.84374424175444
10000,0.0005,1.25,4,5427,496,4077,18.144273892141694,5.84374424175444
10000,0.0005,1.25,4,5427,495,4078,18.14461434664846,5.84374424175444
10000,0.0005,1.25,4,5426,496,4078,18.144955527132936,5.84374424175444
10000,0.0005,1.25,4,5426,495,4079,18.145295981639702,5.84374424175444
10000,0.0005,1.25,4,5426,495,4079,18.1456390053941,5.843899741983078
10000,0.0005,1.25,4,5426,495,4079,18.145982029148495,5.843899741983078
10000,0.0005,1.25,4,5426,495,4079,18.14632567176018,5.843899741983078
10000,0.0005,1.25,4,5426,495,4079,18.14666993546618,5.843899741983078
10000,0.0005,1.25,4,5426,495,4079,18.14701482251567,5.843899741983078
10000,0.0005,1.25,4,5426,495,4079,18.14736033517007,5.843899741983078
10000,0.0005,1.25,4,5426,495,4079,18.147706475703128,5.843899741983078
10000,0.0005,1.25,4,5425,496,4079,18.148053246401005,5.843899741983078
10000,0.0005,1.25,4,5425,496,4079,18.14839926716225,5.843899741983078
10000,0.0005,1.25,4,5425,496,4079,18.148745917651894,5.843899741983078
10000,0.0005,1.25,4,5425,496,4079,18.14909320016622,5.844976958525001
10000,0.0005,1.25,4,5425,496,4079,18.149441117014092,5.844976958525001
10000,0.0005,1.25,4,5424,497,4079,18.149789670517055,5.844976958525001
10000,0.0005,1.25,4,5424,497,4079,18.15013620088178,5.844976958525001
10000,0.0005,1.25,4,5423,498,4079,18.15048336283283,5.844976958525001
10000,0.0005,1.25,4,5422,499,4079,18.15082727135316,5.844976958525001
10000,0.0005,1.25,4,5422,499,4079,18.15116737848691,5.844976958525001
10000,0.0005,1.25,4,5422,499,4079,18.151508093989467,5.844976958525001
10000,0.0005,1.25,4,5421,500,4079,18.151849420041177,5.844976958525001
10000,0.0005,1.25,4,5420,501,4079,18.15218880575304,5.844976958525001
10000,0.0005,1.25,4,5420,500,4080,18.15252567622634,5.843357933579442
10000,0.0005,1.25,4,5420,500,4080,18.1528626602196,5.843357933579442
10000,0.0005,1.25,4,5420,500,4080,18.153200241450083,5.843357933579442
10000,0.0005,1.25,4,5419,501,4080,18.15353842203852,5.843357933579442
10000,0.0005,1.25,4,5419,501,4080,18.15387410515366,5.843357933579442
10000,0.0005,1.25,4,5418,502,4080,18.15421038089977,5.843357933579442
10000,0.0005,1.25,4,5418,502,4080,18.154543603159016,5.843357933579442
10000,0.0005,1.25,4,5418,502,4080,18.154877409384504,5.843357933579442
10000,0.0005,1.25,4,5418,502,4080,18.155211801626603,5.843357933579442
10000,0.0005,1.25,4,5418,502,4080,18.15554678194651,5.843357933579442
10000,0.0005,1.25,4,5417,503,4080,18.155882352416306,5.843484680693634
10000,0.0005,1.25,4,5417,503,4080,18.15621257614288,5.843484680693634
10000,0.0005,1.25,4,5416,504,4080,18.156543373364183,5.843484680693634
10000,0.0005,1.25,4,5415,505,4080,18.156872916946323,5.843484680693634
10000,0.0005,1.25,4,5415,505,4080,18.157200088547828,5.843484680693634
10000,0.0005,1.25,4,5415,504,4081,18.157527823082855,5.843484680693634
10000,0.0005,1.25,4,5415,504,4081,18.15785566506302,5.843484680693634
10000,0.0005,1.25,4,5415,504,4081,18.15818407228798,5.843484680693634
10000,0.0005,1.25,4,5415,504,4081,18.15851247951294,5.843484680693634
10000,0.0005,1.25,4,5415,504,4081,18.158841453935178,5.843484680693634
10000,0.0005,1.25,4,5415,504,4081,18.159170997517318,5.8432132963989325
10000,0.0005,1.25,4,5415,504,4081,18.15950111223218,5.8432132963989325
10000,0.0005,1.25,4,5415,504,4081,18.159831800062868,5.8432132963989325
10000,0.0005,1.25,4,5415,504,4081,18.160163063002827,5.8432132963989325
10000,0.0005,1.25,4,5415,504,4081,18.16049490305592,5.8432132963989325
10000,0.0005,1.25,4,5414,505,4081,18.160827322236507,5.8432132963989325
10000,0.0005,1.25,4,5414,505,4081,18.16115675725545,5.8432132963989325
10000,0.0005,1.25,4,5413,506,4081,18.161486763030553,5.8432132963989325
10000,0.0005,1.25,4,5413,505,4082,18.161814390190845,5.8432132963989325
10000,0.0005,1.25,4,5413,505,4082,18.16214212472587,5.8432132963989325
10000,0.0005,1.25,4,5413,504,4083,18.162470424134934,5.843524847589167
